sample_id,timestamp,front_shock [mm],front_shock_raw [counts],rear_shock [mm],rear_shock_raw [counts],mark
80,01:13:58.582,10.431234,3229.000000,5.112009,3491.000000,0
81,01:13:58.584,10.380101,3230.000000,5.322091,3488.000000,0
82,01:13:58.586,10.328967,3231.000000,5.112009,3491.000000,0
83,01:13:58.588,10.328967,3231.000000,5.392118,3487.000000,0
84,01:13:58.590,10.328967,3231.000000,5.112009,3491.000000,0
85,01:13:58.592,10.277834,3232.000000,5.462146,3486.000000,0
86,01:13:58.594,10.380101,3230.000000,5.462146,3486.000000,0
87,01:13:58.596,10.380101,3230.000000,5.392118,3487.000000,0
88,01:13:58.598,10.431234,3229.000000,5.392118,3487.000000,0
89,01:13:58.600,10.328967,3231.000000,5.602201,3484.000000,0
90,01:13:58.602,10.431234,3229.000000,5.532174,3485.000000,0
91,01:13:58.604,10.328967,3231.000000,5.462146,3486.000000,0
92,01:13:58.606,10.328967,3231.000000,5.672228,3483.000000,0
93,01:13:58.608,10.328967,3231.000000,5.672228,3483.000000,0
94,01:13:58.610,10.380101,3230.000000,5.672228,3483.000000,0
95,01:13:58.612,10.328967,3231.000000,5.672228,3483.000000,0
96,01:13:58.614,10.328967,3231.000000,5.812284,3481.000000,0
97,01:13:58.616,10.328967,3231.000000,5.672228,3483.000000,0
98,01:13:58.618,10.431234,3229.000000,5.882311,3480.000000,0
99,01:13:58.620,10.328967,3231.000000,5.952339,3479.000000,0
100,01:13:58.622,10.328967,3231.000000,6.092393,3477.000000,0
101,01:13:58.624,10.328967,3231.000000,6.162421,3476.000000,0
102,01:13:58.626,10.328967,3231.000000,6.022366,3478.000000,0
103,01:13:58.628,10.380101,3230.000000,6.162421,3476.000000,0
104,01:13:58.630,10.431234,3229.000000,6.232449,3475.000000,0
105,01:13:58.632,10.328967,3231.000000,6.302476,3474.000000,0
106,01:13:58.634,10.328967,3231.000000,6.582586,3470.000000,0
107,01:13:58.636,10.431234,3229.000000,6.302476,3474.000000,0
108,01:13:58.638,10.328967,3231.000000,6.582586,3470.000000,0
109,01:13:58.640,10.482368,3228.000000,6.722641,3468.000000,0
110,01:13:58.642,10.431234,3229.000000,6.792669,3467.000000,0
111,01:13:58.644,10.328967,3231.000000,6.792669,3467.000000,0
112,01:13:58.646,10.328967,3231.000000,6.932724,3465.000000,0
113,01:13:58.648,10.380101,3230.000000,6.932724,3465.000000,0
114,01:13:58.650,10.328967,3231.000000,7.002751,3464.000000,0
115,01:13:58.652,10.380101,3230.000000,7.002751,3464.000000,0
116,01:13:58.654,10.328967,3231.000000,7.072779,3463.000000,0
117,01:13:58.656,10.328967,3231.000000,7.142806,3462.000000,0
118,01:13:58.658,10.431234,3229.000000,7.142806,3462.000000,0
119,01:13:58.660,10.431234,3229.000000,7.142806,3462.000000,0
120,01:13:58.662,10.328967,3231.000000,7.773054,3453.000000,0
121,01:13:58.664,10.431234,3229.000000,7.703026,3454.000000,0
122,01:13:58.666,10.328967,3231.000000,7.212834,3461.000000,0
123,01:13:58.668,10.328967,3231.000000,7.632999,3455.000000,0
124,01:13:58.670,10.380101,3230.000000,7.773054,3453.000000,0
125,01:13:58.672,10.431234,3229.000000,7.703026,3454.000000,0
126,01:13:58.674,10.431234,3229.000000,7.773054,3453.000000,0
