sample_id,timestamp,front_shock [mm],front_shock_raw [counts],rear_shock [mm],rear_shock_raw [counts],mark
0,00:55:18.300,31.702770,2813.000000,44.168144,2907.000000,0
1,00:55:18.302,31.702770,2813.000000,44.040245,2909.000000,0
2,00:55:18.304,31.702770,2813.000000,44.104195,2908.000000,0
3,00:55:18.306,31.702770,2813.000000,44.104195,2908.000000,0
4,00:55:18.308,31.753904,2812.000000,44.040245,2909.000000,0
5,00:55:18.310,31.753904,2812.000000,44.040245,2909.000000,0
6,00:55:18.312,31.753904,2812.000000,44.040245,2909.000000,0
7,00:55:18.314,31.702770,2813.000000,43.976299,2910.000000,0
8,00:55:18.316,31.805038,2811.000000,43.912350,2911.000000,0
9,00:55:18.318,31.753904,2812.000000,43.656559,2915.000000,0
10,00:55:18.320,31.805038,2811.000000,43.656559,2915.000000,0
11,00:55:18.322,31.805038,2811.000000,43.528664,2917.000000,0
12,00:55:18.324,31.753904,2812.000000,43.336819,2920.000000,0
13,00:55:18.326,31.753904,2812.000000,43.464714,2918.000000,0
14,00:55:18.328,31.856171,2810.000000,43.400764,2919.000000,0
15,00:55:18.330,31.805038,2811.000000,43.400764,2919.000000,0
16,00:55:18.332,31.805038,2811.000000,43.336819,2920.000000,0
17,00:55:18.334,31.805038,2811.000000,43.272873,2921.000000,0
18,00:55:18.336,31.753904,2812.000000,43.081028,2924.000000,0
19,00:55:18.338,31.753904,2812.000000,43.272873,2921.000000,0
20,00:55:18.340,31.753904,2812.000000,43.144978,2923.000000,0
21,00:55:18.342,31.907305,2809.000000,43.144978,2923.000000,0
22,00:55:18.344,31.907305,2809.000000,43.272873,2921.000000,0
23,00:55:18.346,31.958439,2808.000000,43.272873,2921.000000,0
24,00:55:18.348,32.009571,2807.000000,43.336819,2920.000000,0
25,00:55:18.350,32.009571,2807.000000,43.272873,2921.000000,0
26,00:55:18.352,31.907305,2809.000000,43.272873,2921.000000,0
27,00:55:18.354,31.907305,2809.000000,43.144978,2923.000000,0
28,00:55:18.356,32.009571,2807.000000,43.081028,2924.000000,0
29,00:55:18.358,32.009571,2807.000000,43.144978,2923.000000,0
30,00:55:18.360,31.958439,2808.000000,43.081028,2924.000000,0
31,00:55:18.362,31.958439,2808.000000,43.081028,2924.000000,0
32,00:55:18.364,32.009571,2807.000000,43.081028,2924.000000,0
33,00:55:18.366,32.009571,2807.000000,43.017078,2925.000000,0
34,00:55:18.368,32.009571,2807.000000,43.017078,2925.000000,0
35,00:55:18.370,31.958439,2808.000000,43.017078,2925.000000,0
36,00:55:18.372,32.009571,2807.000000,43.017078,2925.000000,0
37,00:55:18.374,32.060707,2806.000000,42.889183,2927.000000,0
38,00:55:18.376,32.009571,2807.000000,42.953133,2926.000000,0
39,00:55:18.378,32.009571,2807.000000,42.953133,2926.000000,0
40,00:55:18.380,32.009571,2807.000000,42.889183,2927.000000,0
41,00:55:18.382,32.060707,2806.000000,42.889183,2927.000000,0
42,00:55:18.384,32.009571,2807.000000,42.889183,2927.000000,0
43,00:55:18.386,32.009571,2807.000000,42.633392,2931.000000,0
44,00:55:18.388,32.111839,2805.000000,42.889183,2927.000000,0
45,00:55:18.390,32.009571,2807.000000,42.889183,2927.000000,0
46,00:55:18.392,32.009571,2807.000000,42.633392,2931.000000,0
47,00:55:18.394,32.009571,2807.000000,42.889183,2927.000000,0
48,00:55:18.396,32.111839,2805.000000,42.633392,2931.000000,0
49,00:55:18.398,32.060707,2806.000000,42.889183,2927.000000,0
50,00:55:18.400,32.009571,2807.000000,42.889183,2927.000000,0
51,00:55:18.402,32.111839,2805.000000,42.889183,2927.000000,0
52,00:55:18.404,32.060707,2806.000000,42.825233,2928.000000,0
53,00:55:18.406,32.009571,2807.000000,42.825233,2928.000000,0
54,00:55:18.408,32.009571,2807.000000,42.761288,2929.000000,0
55,00:55:18.410,32.111839,2805.000000,42.889183,2927.000000,0
56,00:55:18.412,32.009571,2807.000000,42.889183,2927.000000,0
57,00:55:18.414,32.009571,2807.000000,42.889183,2927.000000,0
58,00:55:18.416,32.009571,2807.000000,42.889183,2927.000000,0
59,00:55:18.418,32.009571,2807.000000,42.889183,2927.000000,0
60,00:55:18.420,32.009571,2807.000000,42.889183,2927.000000,0
61,00:55:18.422,32.009571,2807.000000,42.889183,2927.000000,0
62,00:55:18.424,32.111839,2805.000000,42.633392,2931.000000,0
63,00:55:18.426,32.060707,2806.000000,42.569443,2932.000000,0
64,00:55:18.428,32.111839,2805.000000,42.889183,2927.000000,0
65,00:55:18.430,32.009571,2807.000000,42.761288,2929.000000,0
66,00:55:18.432,32.111839,2805.000000,42.889183,2927.000000,0
67,00:55:18.434,32.162971,2804.000000,42.889183,2927.000000,0
68,00:55:18.436,32.060707,2806.000000,42.889183,2927.000000,0
69,00:55:18.438,32.060707,2806.000000,42.889183,2927.000000,0
70,00:55:18.440,32.111839,2805.000000,42.633392,2931.000000,0
71,00:55:18.442,32.060707,2806.000000,42.889183,2927.000000,0
72,00:55:18.444,32.111839,2805.000000,42.889183,2927.000000,0
73,00:55:18.446,32.111839,2805.000000,42.889183,2927.000000,0
74,00:55:18.448,32.111839,2805.000000,42.889183,2927.000000,0
75,00:55:18.450,32.060707,2806.000000,42.889183,2927.000000,0
76,00:55:18.452,32.111839,2805.000000,42.825233,2928.000000,0
77,00:55:18.454,32.060707,2806.000000,42.889183,2927.000000,0
78,00:55:18.456,32.111839,2805.000000,42.761288,2929.000000,0
79,00:55:18.458,32.009571,2807.000000,42.889183,2927.000000,0
80,00:55:18.460,32.009571,2807.000000,42.889183,2927.000000,0
81,00:55:18.462,32.060707,2806.000000,42.889183,2927.000000,0
82,00:55:18.464,32.060707,2806.000000,42.889183,2927.000000,0
83,00:55:18.466,32.060707,2806.000000,42.889183,2927.000000,0
84,00:55:18.468,32.111839,2805.000000,42.889183,2927.000000,0
85,00:55:18.470,32.009571,2807.000000,42.889183,2927.000000,0
86,00:55:18.472,32.009571,2807.000000,42.889183,2927.000000,0
87,00:55:18.474,32.111839,2805.000000,42.889183,2927.000000,0
88,00:55:18.476,32.111839,2805.000000,42.633392,2931.000000,0
89,00:55:18.478,32.060707,2806.000000,42.889183,2927.000000,0
90,00:55:18.480,32.009571,2807.000000,42.825233,2928.000000,0
91,00:55:18.482,32.009571,2807.000000,42.889183,2927.000000,0
92,00:55:18.484,32.009571,2807.000000,42.889183,2927.000000,0
93,00:55:18.486,32.009571,2807.000000,42.633392,2931.000000,0
94,00:55:18.488,32.009571,2807.000000,42.889183,2927.000000,0
95,00:55:18.490,32.009571,2807.000000,42.889183,2927.000000,0
