front_shock [mm],front_shock [mm]_vel,front_shock [mm]_acc,front_shock [mm]_norm,rear_shock [mm],rear_shock [mm]_vel,rear_shock [mm]_acc,rear_shock [mm]_norm,t
35.131752,83.65803512043584,309.98685314696195,0.20665736470588233,35.468285,80.26236235431287,46.86965034975219,0.21495930303030303,126.89
35.578342,78.93887812742912,-212.8296503495476,0.20928436470588235,35.78249,80.34294285159376,-205.07179487169196,0.21686357575757578,126.892
35.975311,78.03280777000896,-69.40233100224214,0.21161947647058824,36.285213,75.55785532245608,-210.93715617706403,0.21991038181818182,126.894
36.37228,78.4028810411819,-444.1614918413761,0.21395458823529415,36.536579,78.33109910644964,76.16941724952994,0.22143381212121213,126.896
36.620388,76.48666301476374,-342.3725874124939,0.21541404705882353,37.039303,80.94833333333366,5.8614452215442725,0.2244806242424242,126.898
37.166218,74.63407443667546,-569.0822377621189,0.21862481176470588,37.479187,79.63978473193549,-46.86815850804487,0.2271465878787879,126.9
37.463943,72.04696546231634,-606.0928671327747,0.22037613529411765,37.730553,77.75515959596089,-123.04270396259744,0.22867001818181817,126.902
37.910534,65.65831200466272,-425.6493240092241,0.22300314117647058,38.233276,78.37702505827582,-50.60727272719669,0.2317168242424242,126.904
38.059399,62.014895066045824,-309.9833100231954,0.22387881764705883,38.610325,75.04649491064583,-106.95953379941784,0.2340019696969697,126.906
38.505989,61.654470979021994,-545.9434965034015,0.22650581764705882,38.924526,78.73798193473255,-102.5830303029179,0.23590621818181817,126.908
38.704472,51.7418098290608,1031.7436829837934,0.22767336470588237,39.364414,65.06920777000869,1440.9341724942497,0.23857220606060603,126.91
39.002201,62.03027676767755,1369.4889510490648,0.22942471176470589,39.741455,76.44386254856357,1681.333799533917,0.24085730303030303,126.912
39.448792,82.73075027195097,916.0770163171146,0.2320517176470588,40.115833,102.16088900543974,1116.1464801865877,0.24312626060606063,126.914
39.746517,93.73836515151612,-282.22965034953086,0.23380304117647058,40.545818,115.98147839937957,113.39897435910098,0.2457322303030303,126.916
39.84576,94.38219219114313,-1124.2819580418545,0.23438682352941176,40.791527,118.63276076146144,-1289.8900699299375,0.24722137575757577,126.918
41.135906,74.73422439782593,-1522.1732400931069,0.2419759176470588,42.327183,101.24137657342783,-1781.576130536021,0.2565283818181818,126.92
41.284771,56.02715792540869,-1549.9307226106102,0.24285159411764706,42.511463,77.54794759129834,-2081.461724941626,0.25764523030303027,126.922
41.284771,41.385757420358686,-1189.0535198133948,0.24285159411764706,42.511463,53.25756452991533,-1924.4038228437348,0.25764523030303027,126.924
41.284771,28.880207498058326,-555.2026107225101,0.24285159411764706,42.757168,32.891974902876086,-761.7405128204009,0.2591343515151515,126.926
41.433636,29.40645512820595,374.75822843834976,0.2437272705882353,42.757168,32.81814098679155,819.01967365979,0.2591343515151515,126.928
41.929848,58.26139712509831,2105.132307692402,0.24664616470588235,43.310005,74.64718131313214,2485.6885780886696,0.2624848787878788,126.93
42.177952,73.36748469308571,1711.8667599068685,0.24810559999999998,43.617138,89.49540400155536,2411.2376689978046,0.2643462909090909,126.932
42.475677,77.48133344988446,1156.667692307783,0.24985692352941175,43.985699,102.18397408702515,1534.9471328672698,0.2665799939393939,126.934
42.922268,77.16133142968215,680.122610722723,0.25248392941176473,44.722813,106.8995739316257,996.5687645688922,0.2710473515151515,126.936
43.319237,78.83085726495847,448.7921678322673,0.2548190411764706,45.337074,103.918983605285,280.63934731945847,0.2747701454545455,126.938
43.765827,81.70139436674538,809.6709557110371,0.2574460411764706,45.521355,105.53455042735197,154.63748251758443,0.275887,126.94
44.063553,87.91845664335767,203.57314685326128,0.2591973705882353,46.319901,100.40853360528524,-120.27431235419135,0.28072667272727275,126.942
44.559765,84.61612940948112,309.9842424243834,0.26211626470588234,46.627033,98.21547377622551,-148.91244755230946,0.2825880787878788,126.944
45.006355,87.62924623154765,384.0125874127407,0.26474326470588233,47.241295,106.27428220668435,-189.0068065266969,0.2863108787878788,126.946
45.403324,90.23943531468728,319.24102564115674,0.26707837647058824,47.732704,101.23549696969872,116.09473193486701,0.2892891151515151,126.948
46.048397,92.28288193473338,217.45519813532883,0.2708729235294118,48.224117,98.23062948718098,-369.7417249416103,0.2922673757575758,126.95
46.14764,90.54402381507543,69.4031701632739,0.27145670588235293,48.776955,99.8897274281295,7.251002331111522,0.29561790909090907,126.952
46.891956,90.52478488733641,323.8745920746878,0.2758350352941176,49.268364,99.5869312354323,-578.2013986012316,0.29859614545454544,126.954
47.288925,94.23584444444589,208.20680652694864,0.27817014705882354,49.514072,95.83518010878197,-319.22834498820885,0.30008528484848485,126.956
47.735516,96.23499922300073,60.15207459220619,0.28079715294117646,50.366959,93.73761907537073,-364.63020979000794,0.30525429696969697,126.958
48.182106,103.96541794871928,-596.8395337994043,0.28342415294117645,50.608013,91.05958418803505,-283.90172494157014,0.30671523030303033,126.96
48.678318,84.11699945610167,-305.36139860128606,0.2863430470588235,51.210651,91.87410073815226,-365.1631701630067,0.3103675818181818,126.962
49.273773,83.41142272727438,624.5939393940935,0.28984572352941174,51.391445,90.10979226884376,-642.5986013984584,0.311463303030303,126.964
49.62112,87.48281355866516,763.3931002332538,0.2918889411764706,52.054344,80.61909953380098,-541.042331002147,0.3154808727272727,126.966
50.067711,97.94092622377809,522.8103496504591,0.29451594705882356,52.415924,84.52385505050745,-22.481118880969007,0.31767226666666665,126.968
50.067711,104.85587128982331,328.48848484856717,0.29451594705882356,52.898037,81.32565683760868,-258.48261072245805,0.32059416363636367,126.97
51.208996,111.27919693084834,-4.626107225994929,0.3012293882352941,53.199356,83.306290559442,-264.0998601397223,0.3224203393939394,126.972
51.804447,112.44747521367651,-370.1290442888785,0.3047320411764706,53.500675,77.47647284382435,-460.7532867131267,0.32424651515151515,126.974
