front_shock [mm],front_shock [mm]_vel,front_shock [mm]_acc,rear_shock [mm],rear_shock [mm]_vel,rear_shock [mm]_acc,t
18.161329,517.9045523,4123.527366,27.106419,655.5322958,5593.937319,137.578
1.488634,372.9854024,-823.548951,3.482694,475.6867903,-596.5362471,137.578
40.490833,-14.60776979,-16159.82867,53.065075,2.928451807,-21064.88312,137.579
46.594231,-485.0358281,-10924.74263,62.405251,-647.4456589,-13934.70569,137.58
18.111708,-479.6399612,15116.51324,27.302074,-618.2967739,19936.94124,137.58
1.488634,-563.5418666,12348.60275,3.362601,-656.8305867,12938.74837,137.58
18.062088,-245.3382561,16607.46051,25.802061,-376.8472913,19557.31515,137.581
1.488634,936.4347845,11553.97084,2.101626,1099.547943,14322.00021,137.582
18.062088,1049.190774,1228.382564,27.106419,1243.526474,3694.032704,137.582
46.693474,340.5639763,-5400.490396,62.299992,409.2742275,-4827.336667,137.582
43.716206,78.37111064,-16937.11147,48.837059,82.38534965,-19420.18233,137.583
46.842339,-25.42649479,-21540.65578,62.247364,30.09656428,-26181.2355,137.584
1.240528,-518.8482024,-24640.52979,2.521951,-594.8348017,-30871.22683,137.584
18.062088,-889.3978774,5051.175618,27.171635,-1026.559254,6694.322028,137.584
47.43779,-287.4863685,15327.02741,61.405327,-338.7302582,18825.85091,137.586
18.161329,-142.6057998,22816.46263,27.302074,-239.7047534,25611.19774,137.586
0.942801,334.3604001,11176.8979,1.561208,401.6824329,14907.78501,137.586
0.992422,271.9407247,-11947.23862,3.54274,339.0024796,-15085.87692,137.588
47.537033,286.4337935,-3348.557972,61.352699,395.6534433,-3685.785291,137.588
18.062088,163.2667921,11432.52082,27.106419,228.0764078,13680.99112,137.588
47.586655,82.82331917,-12206.33312,61.194817,126.5193975,-15880.7452,137.59
18.111708,-366.1012949,-14594.8559,27.171635,-514.9522083,-18854.67848,137.59
0.694696,-438.0201216,-5690.814452,2.642044,-597.4161515,-6136.647622,137.59
18.062088,-197.7509546,19716.5866,24.693356,-247.5330402,24951.70569,137.591
47.636276,170.6241421,1527.96007,61.089558,256.3111849,2063.772098,137.592
1.488634,393.3340953,5409.74303,3.062369,492.7738946,7093.729604,137.592
18.161329,-148.850885,3625.002541,27.171635,-143.0560419,4461.400303,137.592
18.012466,35.82877889,-10190.25699,27.302074,49.77006505,-14137.24254,137.594
47.685894,-58.07155266,8572.078765,60.931679,-89.50091445,8906.668508,137.594
1.637497,484.8219011,90.22123543,2.88223,544.2350895,-1290.30958,137.594
18.111708,-71.5794798,-13474.04217,27.106419,-188.0229128,-15882.7434,137.596
47.983624,-256.3613037,2315.652378,60.668541,-345.5428424,5063.507179,137.596
0.89318,60.10924654,-4356.017622,2.101626,92.94864664,-3841.485035,137.596
48.430214,112.7396198,1178.644802,60.194893,138.7734551,2720.102937,137.598
0.89318,-551.7293956,2242.781212,1.801394,-605.1773453,1042.608042,137.598
18.062088,-228.7015229,17676.22205,27.171635,-193.229798,18985.58047,137.598
40.68932,557.959026,11848.92163,52.904087,607.7859219,13509.34508,137.599
1.538255,529.0817882,-13155.95879,3.662833,548.3971741,-17292.10571,137.6
18.111708,421.978045,3709.439837,27.171635,426.0553534,2951.29965,137.6
50.712784,-0.107011577,-14870.14196,58.300297,-134.9534645,-16144.88918,137.6
51.208996,-237.6974807,2550.45641,58.037159,-271.5096593,4162.304009,137.602
18.161329,164.3955356,-7089.226737,27.171635,197.8418421,-7179.104126,137.602
2.133708,-551.5848111,-3884.096177,2.161672,-627.7995896,-5546.490047,137.602
43.567345,20.4017134,-4182.51711,49.952282,14.44622146,-4262.34042,137.603
18.062088,306.7005424,4949.388112,27.171635,240.99414,6755.274522,137.604
52.300659,-22.48855406,11586.35765,57.984528,-50.10743159,13113.60839,137.604
1.736739,-133.2300359,-6212.471795,3.062369,-150.6308424,-3677.303427,137.604
52.449524,-114.7647524,-14707.05186,57.931908,-118.8780362,-16001.21282,137.606
1.538255,-1.508471251,-190.8499767,3.182462,37.58540556,2135.147995,137.606
18.161329,-147.6324735,-8849.677949,27.171635,-19.53404998,-8624.849254,137.606
52.796871,-370.6287135,15680.96727,58.037159,-313.7996893,13612.66068,137.608
18.062088,-385.0726179,1165.922704,27.106419,-437.5439056,-1075.000746,137.608
0.992422,163.4075129,10327.90163,3.362601,86.14767409,10890.42345,137.608
18.161329,-2.357692444,-10497.93163,27.236855,-40.91400165,-11943.20319,137.61
1.538255,-134.3886284,13992.23105,3.362601,-110.9758353,14430.07688,137.61
53.888535,506.788949,13149.01879,57.931908,470.0216048,14591.24886,137.61
18.111708,44.33901272,7111.204709,24.628138,89.939583,7629.088252,137.611
18.161329,195.7229626,-6860.206643,27.171635,157.5893617,-6354.548625,137.612
1.042044,99.09190392,5826.143333,2.642044,159.0674551,5749.862098,137.612
54.632854,386.2765319,-5591.340862,57.984528,332.5509817,-5932.628741,137.612
18.111708,550.8291109,12265.322,27.236855,573.5840691,11153.65415,137.614
55.823761,289.9943421,-5353.066317,58.037159,274.2878789,-2904.504918,137.614
18.111708,266.1958826,-16969.49765,27.236855,294.1885245,-14368.85524,137.616
56.816181,-288.0935943,-7106.576573,58.300297,-236.413657,-9714.032471,137.616
18.111708,43.48115394,12272.26298,27.302074,103.7247821,9125.062261,137.618
57.709362,190.9005826,-9408.34958,58.616062,179.3993415,-8905.608671,137.618
41.036667,410.7930936,-7987.959068,52.635769,322.3323653,-7662.211002,137.619
18.111708,-351.7258477,-4473.997995,27.171635,-322.8542605,-5093.945991,137.62
58.5033,-183.0584009,12279.20308,59.08971,-213.9706439,8725.746783,137.62
59.197994,-16.63292405,-7994.898974,59.563358,-92.6418878,-6478.691212,137.622
18.012466,67.85022795,11253.23811,27.236855,8.271226185,9929.932191,137.622
18.111708,227.0696627,-7357.573287,27.236855,216.1923965,-3184.089044,137.624
60.091175,-214.9554316,491.5852914,60.037006,-173.9000474,481.3913753,137.624
61.083599,443.3254172,1149.72972,60.82642,348.1187671,1073.275478,137.626
18.111708,295.7073949,-10784.78655,27.171635,251.5779738,-9319.59662,137.626
61.927158,-418.995762,-23478.07746,61.615837,-339.5495887,-18759.67345,137.628
18.062088,-952.6512811,2689.256317,27.171635,-775.3236806,2328.641678,137.628
62.770718,-436.2706367,27170.16387,62.405251,-370.4103722,21989.92883,137.63
18.062088,292.9641273,10169.43671,27.236855,224.2760246,8547.306247,137.63
18.062088,258.693898,-7780.916364,24.432486,214.8064666,-5600.666946,137.631
18.111708,248.2164058,14371.61762,27.236855,215.5503059,11884.83723,137.632
64.904427,6.404025389,8747.892657,64.487915,31.83015934,7539.00958,137.632
65.152527,751.3965634,396.7393939,65.023613,631.1759732,284.574662,137.634
18.161329,91.96680254,-16121.65753,27.171635,57.42384219,-10893.26168,137.634
17.962845,-354.0737985,-4323.631119,27.171635,-258.452095,-3264.713497,137.636
65.301392,31.38626311,-9421.073473,65.023613,104.5218319,-7751.268531,137.636
65.847229,450.6066375,-2390.836154,66.035492,434.6819589,-3111.885828,137.638
18.062088,-142.9701787,5194.600746,27.171635,-76.21836865,2853.518858,137.638
41.036667,-404.2733798,-16374.97005,52.421108,-320.3344493,-14874.66322,137.639
65.896843,-678.661404,5246.65303,66.333099,-587.4140692,3037.727156,137.64
18.012466,250.1162415,9975.118135,27.106419,141.8724631,6996.850816,137.64
18.111708,69.88986002,15088.75492,27.171635,-10.64202416,12389.61608,137.642
66.244194,121.0175366,-9096.047786,66.749748,71.86788147,-6510.773543,137.642
18.161329,79.19333205,10246.93506,27.171635,106.8072971,10905.66788,137.644
66.293816,555.7372534,-1268.867552,67.166405,469.0606656,-1127.584172,137.644
18.111708,-279.6498952,-5667.68021,27.171635,-223.5544525,-4520.685058,137.646
66.244194,0.533036189,-11231.26037,67.46402,27.28809944,-10290.40294,137.646
18.260572,281.6355205,-5664.210186,27.302074,226.6679794,-5382.300117,137.648
66.343437,-554.7087711,-1185.586713,67.821152,-487.9698437,-866.0678788,137.648
18.111708,56.40210849,2206.924895,27.171635,26.65846585,2013.738322,137.65
66.293816,-530.0447403,4401.126061,67.880669,-457.6008265,4312.977902,137.65
18.210951,248.2395495,5590.182844,24.823792,213.0861588,5211.482541,137.651
18.062088,-250.9992541,5510.374382,27.171635,-194.9315916,5320.473753,137.652
66.194572,246.8997382,21098.80916,68.118759,234.4075547,18445.15909,137.652
18.161329,487.4176294,-7850.314545,27.171635,451.028836,-6622.05951,137.654
66.095329,634.2096396,-771.4985082,68.118759,530.5468191,738.4875991,137.654
18.111708,98.76131605,-24601.20303,27.302074,109.3837514,-21178.61119,137.656
65.797607,-508.7388641,-5039.609068,68.118759,-377.1649105,-4327.7369,137.656
65.648743,-269.2649438,14568.25051,68.35685,-178.5069553,11882.06951,137.658
18.210951,-119.5273581,-9253.35676,27.236855,-62.29769815,-9110.494242,137.658
41.135906,274.9797936,-4115.430932,52.367451,244.5276404,-4989.41951,137.659
18.111708,-436.0701917,616.5045221,27.302074,-401.6116576,-483.7018648,137.66
65.599121,46.82198477,22191.86093,68.535416,-9.207814375,18478.25289,137.66
65.450256,522.1263705,602.6254079,68.59494,407.1592217,251.9775524,137.662
18.111708,81.17021785,-21010.90054,27.236855,46.9912906,-17766.62054,137.662
18.111708,-361.9729945,333.1204429,27.302074,-285.7793112,2031.108112,137.664
65.25177,-218.9922455,-8784.903776,68.59494,-190.8131826,-7717.35042,137.664
65.301392,-52.56289868,17721.33354,68.654465,-50.05574264,15457.83825,137.666
18.111708,273.4916114,61.30382284,27.106419,254.5714345,-926.9434266,137.666
18.111708,-190.2056024,-18684.83809,27.106419,-181.9645707,-16705.97606,137.668
65.301392,-571.655909,4431.200396,68.654465,-526.8843164,4001.717389,137.668
18.012466,275.5707027,9877.95669,27.171635,216.872125,9105.699161,137.67
65.301392,25.94312145,14375.08828,68.713982,10.68458168,13123.72683,137.67
18.111708,-301.8521596,5536.976783,24.432486,-264.9732239,5398.50958,137.671
18.111708,300.3070646,-4398.813916,27.302074,277.9490447,-3372.991725,137.672
65.351013,462.1482484,13219.57501,68.654465,431.121548,11951.37972,137.672
18.012466,461.9188463,-13225.35855,27.302074,432.3519802,-11571.73965,137.674
65.499878,440.6467287,-4078.417249,68.654465,370.05541,-2145.924033,137.674
65.301392,-441.0072266,-8878.594965,68.654465,-376.2570609,-8027.96965,137.676
18.111708,-222.1518819,-13772.46322,27.171635,-142.6309402,-12157.50196,137.676
65.450256,-235.1981449,9912.656737,68.713982,-157.1694562,8052.65951,137.678
18.161329,-440.4790423,7105.422168,27.171635,-356.8701109,5351.363497,137.678
41.135906,298.8602552,23050.11086,52.582104,261.6402997,19226.2469,137.679
65.450256,594.0413744,14666.56949,68.713982,495.7673754,12107.81182,137.68
18.111708,441.0420013,-1371.810466,27.171635,344.4868882,-1575.585315,137.68
65.25177,778.716222,3552.129767,68.654465,642.0361843,3405.962214,137.682
65.053291,306.4990768,-13561.95007,68.713982,257.4456111,-10822.92797,137.684
64.854805,326.565333,-7561.149044,68.713982,340.881263,-4608.340932,137.686
64.70594,248.992339,-6657.789767,68.773499,244.1732536,-5825.379394,137.688
64.408211,-165.1117075,-24334.0124,68.773499,-140.6147062,-20346.97296,137.69
64.259346,-148.2898709,-2986.520746,69.011589,-91.60143807,-2388.3269,137.692
64.110489,-250.6415614,780.7531469,69.011589,-168.7665271,271.5678788,137.694
63.862381,-234.4443477,3486.202284,68.833023,-160.2496889,2098.355967,137.696
63.763138,-138.5815402,5090.502028,68.833023,-93.30270103,3043.470909,137.698
41.185528,-5.846052972,5632.980023,52.421108,-2.115818531,3231.788974,137.699
63.663895,129.1016096,5104.383147,68.952072,86.7228147,2727.130653,137.7
63.713516,224.3621061,3459.601096,68.833023,139.2726727,1543.366154,137.702
63.763138,609.4665598,-21493.2311,68.59494,506.3157634,-22654.67326,137.704
63.763138,-224.8121348,-11996.97566,67.999718,-318.7392361,-11537.73942,137.706
63.961624,-829.8543674,-3423.74303,67.523544,-1038.022226,9879.711865,137.708
64.011246,-645.1179121,14751.0038,66.987846,-673.2418319,29349.62289,137.71
64.060867,-195.0087258,14921.03531,66.749748,252.6783708,18957.34821,137.712
0.595453,226.8565756,13142.07846,2.521951,800.9048688,9090.275781,137.713
63.961624,443.65116,15721.4511,66.57119,751.8317427,14257.45401,137.714
72.694939,933.567219,-1515.237179,106.528671,1175.984527,-7786.690909,137.714
77.706673,535.2208854,385.1695571,107.285454,519.5279027,-3954.615594,137.716
64.110489,262.9793923,-12003.91657,66.511665,241.853257,-22352.31618,137.716
64.011246,-639.8551621,-16551.93995,66.333099,-904.2979804,-20773.67818,137.718
81.874847,31.92786179,1862.238718,107.559158,-48.56539225,-1627.85317,137.718
41.235149,616.7814028,-20660.42925,52.206455,854.0316662,-18031.70413,137.719
85.546806,-78.1898872,-10495.61779,109.967766,-1.08740845,-13941.25424,137.72
63.763138,-919.7719462,13675.30543,66.392624,-1367.139325,9834.476434,137.72
89.367638,-380.4246689,10339.47002,111.774223,-713.6074293,8668.214825,137.722
63.564655,-282.3641526,29772.67133,66.452141,-425.6770606,39613.28014,137.722
0.992422,371.7545507,6111.840186,2.70209,377.7961055,9583.034382,137.723
63.266926,785.1086536,27837.56191,66.21405,916.8267585,36005.65522,137.724
118.991447,1465.221639,-6687.863403,140.717209,1490.136462,-905.7233333,137.724
62.770718,1322.551293,-17934.16019,66.333099,1708.46377,-15224.49448,137.726
122.713028,-163.4653802,-17081.69387,141.061218,-42.22519829,-20997.53168,137.726
61.480568,-1155.857887,-14867.82897,66.035492,-1121.241328,-19129.28047,137.728
122.812271,-24.92912172,-3385.571841,140.201233,59.39298357,-9321.575058,137.728
45.006355,602.270117,-477.7044056,69.904419,736.1791595,-4245.45289,137.729
60.934734,-251.004015,4456.648065,65.856926,-446.9473424,-616.9451049,137.73
123.110001,229.1467982,26374.37774,140.97522,55.49652834,27397.56026,137.73
125.342949,500.4282405,-11414.01357,140.760208,307.7738039,-14269.70788,137.732
60.934734,797.729897,-14722.08963,66.154526,775.2272745,-13495.01942,137.732
60.78587,-764.9777686,-16239.64133,65.975967,-787.0085234,-11498.3251,137.734
125.491814,-199.3192207,-19058.44403,140.717209,-315.8862896,-18601.77394,137.734
126.384995,174.892266,-3101.030956,140.717209,249.944111,-719.0104429,137.736
60.24004,-621.6424236,14475.71774,65.678352,-616.9162503,16399.50198,137.736
57.21315,-757.3400283,-12872.57408,61.563206,-796.4911748,-15578.77895,137.738
126.583473,-901.5718338,18838.67529,140.717209,-972.4198291,19482.51501,137.738
41.284771,970.9093092,3330.053427,52.313786,1088.250169,3466.443473,137.739
56.76656,606.046638,-5863.155245,62.19474,653.7698677,-7484.268159,137.74
126.930824,-845.3981091,1446.994755,140.416229,-997.1679777,352.3652914,137.74
56.617699,-789.3478494,23240.96007,62.352623,-939.4245859,24957.74392,137.742
127.427032,626.1909983,15788.53683,140.545227,668.1275549,18598.51466,137.742
1.488634,-227.4763852,5103.22669,2.642044,-189.350557,6675.924779,137.743
56.518456,743.6970688,-3020.064382,62.352623,797.0522807,-3970.152401,137.744
127.079689,948.2617821,23508.14872,140.803207,1035.996494,24623.90762,137.744
127.97287,898.9490598,-20158.43618,140.932205,931.2380566,-22328.80494,137.746
56.319969,380.5008387,1125.436807,62.510502,386.1439381,610.5088811,137.746
129.908096,-598.4964877,-48021.44632,140.416229,-715.1370097,-51767.69692,137.748
56.369591,-810.5823981,1917.755897,62.668388,-904.0896018,1997.012075,137.748
130.80127,442.4192481,7240.751119,140.631226,460.3196086,9433.10627,137.75
56.22073,438.3853741,-9784.266107,62.721012,466.4189191,-8819.006131,137.75
130.850891,-860.8349549,-1194.83697,140.459229,-890.1477638,-1709.987179,137.752
56.171108,-346.2605491,30126.61716,63.089409,-343.3018144,30556.56247,137.752
131.942551,86.59315503,-9173.543846,141.061218,47.05306016,-8999.608368,137.754
56.22073,849.4273103,-9434.952121,63.089409,841.419752,-7773.643869,137.754
55.972622,-60.26329408,-29822.40921,63.142036,-75.4467357,-28048.66473,137.756
133.18309,-533.2206973,17393.99366,141.362198,-455.0385038,18333.82706,137.756
132.984604,-1060.63794,16645.62946,140.244232,-983.3708191,15708.68762,137.758
54.632854,391.1643472,11392.03485,64.036705,426.8600235,12190.41196,137.758
41.433636,300.3841669,-40437.16499,51.508831,376.6064488,-44050.95161,137.759
53.888535,-737.4770156,5468.730956,66.035492,-751.5660507,2492.771002,137.76
132.934982,491.3753614,17786.10662,140.287231,379.1874275,18025.59923,137.76
133.133469,-26.83568456,26442.61828,140.502228,-104.2429026,26215.9389,137.762
53.392326,-218.9817223,-18197.88154,66.630707,-285.6648661,-15396.00282,137.762
1.240528,-850.5810973,4487.876993,2.401858,-809.1803305,6289.55296,137.763
133.97702,270.4532842,1651.725128,141.190201,329.9760633,4636.057319,137.764
53.392326,1352.029933,10530.32138,66.749748,1402.903393,12291.38818,137.764
133.728912,533.7750579,15967.82417,140.459229,671.5047582,14899.05186,137.766
53.392326,-545.7705855,-3416.800769,66.749748,-405.8221121,-5874.371119,137.766
134.125885,-255.1439048,-27645.55683,141.276199,-340.6947372,-31155.80198,137.768
53.392326,323.9185193,24520.23529,66.868797,289.5320829,22695.88413,137.768
53.144218,468.9080178,-17102.51424,66.928322,413.8396906,-15164.74219,137.77
134.026642,457.5099401,16955.61755,140.029236,424.7346452,15715.4766,137.77
134.225128,328.8700861,-24591.94841,140.459229,305.2489452,-21946.29063,137.772
53.144218,42.68402267,9480.06331,66.928322,68.59398098,8827.628392,137.772
134.324371,-371.0527459,-32195.89441,141.190201,-323.7823027,-29232.82301,137.774
52.796871,-398.673105,-30605.47443,67.583061,-316.0425633,-29821.76855,137.774
134.572479,-61.70542304,-3696.717156,140.889206,-83.59516974,-4239.013846,137.776
52.648006,-968.7492708,21301.22548,67.642586,-918.9414353,18683.17911,137.776
134.373993,-705.7332025,-17915.65317,140.674225,-644.691717,-19018.29615,137.778
52.598385,-53.71185392,-6906.473333,67.702103,-89.97777005,-9212.131632,137.778
41.433636,-1488.582446,15521.34527,51.562496,-1494.584885,14520.68881,137.779
52.648006,-60.85815319,28817.26163,67.821152,-208.137127,28863.24949,137.78
134.721344,244.2663349,-13942.49466,140.072235,248.6995174,-14630.3693,137.78
18.161329,420.8367494,8284.067249,27.171635,289.7687491,9354.949441,137.781
18.161329,-1080.474886,14775.29517,27.95425,-1049.726518,16931.97098,137.782
133.629669,-218.8062407,-6151.16683,140.717209,-200.003837,-5064.994685,137.782
52.598385,104.9947191,4110.804639,67.702103,124.9442748,7821.703963,137.782
1.240528,875.0205034,2740.152727,3.242508,884.6985308,2327.194359,137.783
52.399902,-1088.057683,3407.547203,67.999718,-1001.063769,1817.726457,137.784
133.828156,-53.27715744,-5043.079697,140.115234,-13.48000144,-6282.134476,137.784
18.161329,370.0435896,46995.47618,28.01947,388.5391181,44041.17009,137.784
52.300659,402.7368158,-3391.355338,68.35685,346.9957597,-1508.604639,137.786
18.161329,364.8674522,-33158.24182,28.01947,250.9340004,-34348.7496,137.786
133.728912,12.18935084,19817.21725,139.212265,58.6680184,20137.64184,137.786
18.161329,1112.064349,14489.59883,28.149906,1021.822104,15617.80492,137.788
133.480804,257.4659141,-43329.99186,138.567291,290.6618277,-41413.58639,137.788
52.201416,-849.8426575,399.0556876,68.59494,-702.3663707,885.401049,137.788
18.161329,-526.6575332,-8178.806993,28.149906,-538.1810119,-7495.213473,137.79
133.431183,725.9933356,977.3858508,138.008301,705.192075,-301.0941492,137.79
52.251038,-874.5431458,6748.007716,68.654465,-827.5291095,4052.213054,137.79
18.161329,610.0400451,20896.38657,27.171635,521.7785878,21358.36455,137.791
