front_shock [mm],front_shock [mm]_vel,front_shock [mm]_acc,front_shock [mm]_norm,rear_shock [mm],rear_shock [mm]_vel,rear_shock [mm]_acc,rear_shock [mm]_norm,t
38.059399,110.78965571095648,37.01193473204694,0.22387881764705883,33.26886,126.32609409479517,240.23645687656608,0.20162945454545453,132.998
38.357124,106.99001270396366,-1105.7727738926515,0.2256301411764706,33.457378,124.34376740481866,-1388.646526806424,0.20277198787878786,133.0
39.796139,88.1478979020988,-1559.1925407924318,0.23409493529411762,35.09124,100.61860695415749,-1804.6620979020045,0.21267418181818182,133.002
39.895382,68.39583403263481,-1309.3517948716726,0.2346787176470588,35.342606,71.96173566433669,-1787.0890442889431,0.21419761212121213,133.004
39.796139,53.384149028749846,-916.0850349649118,0.23409493529411762,35.154079,49.9747064102574,-1218.7341724940961,0.21305502424242426,133.006
40.093864,44.477731585082665,-360.88456876446435,0.23584625882352944,35.342606,45.323950233100845,-451.1670862469837,0.21419761212121213,133.008
40.292351,52.63606550116663,476.5435897436946,0.2370138294117647,35.468285,48.14362917637993,855.4475524476184,0.21495930303030303,133.01
40.788559,83.10276961927048,1966.339673659746,0.2399327,36.159531,90.1326722610728,2572.224428904534,0.21914867272727273,133.012
41.284771,93.48002443667536,971.6093240094378,0.24285159411764706,36.662258,104.68568407148473,2068.3346386947414,0.22219550303030303,133.014
41.68174,87.50203815073911,175.8181818183184,0.24518670588235292,37.164986,104.6100430069938,960.9267132868154,0.2252423393939394,133.016
42.12833,83.58868376068523,-97.15953379940038,0.24781370588235294,37.479187,99.63039930069988,775.4139860140822,0.2271465878787879,133.018
42.475677,77.28101794871895,-240.58517482505704,0.24985692352941175,38.233276,98.41606122766228,604.8827039628195,0.2317168242424242,133.02
42.971889,79.83331219891363,-222.07934731925707,0.2527758176470588,38.547482,110.53572808857899,731.427878788003,0.23362110303030303,133.022
43.170376,79.67336227661326,-32.38769230756952,0.2539433882352941,39.175892,115.79910505050577,676.3966433567548,0.23742964848484846,133.024
43.716206,79.50178329448465,13.877109557237418,0.2571541529411765,39.678616,120.06403780108894,352.871608391717,0.2404764606060606,133.026
44.113174,81.05361930847016,-4.631794871675083,0.2594892588235294,40.484394,116.30456911422033,198.5332400933621,0.24535996363636364,133.028
44.559765,80.77399568764804,-157.30815850802173,0.26211626470588234,41.037231,121.13948376068441,126.60251748262453,0.2487104909090909,133.03
44.807873,78.36431406371605,55.520559440672514,0.2635757235294118,41.467213,115.49000648795771,-255.88251748240873,0.25131644242424245,133.032
45.304081,72.48461243201382,259.09818181828086,0.26649459411764703,42.142902,114.18538780108861,-218.98899766889008,0.25541152727272726,133.034
45.70105,79.34364891220048,559.8285314686582,0.26882970588235294,42.634315,114.12010571095675,-388.1236363635544,0.25838978787878786,133.036
46.048397,4.821364763016163,10220.331748251898,0.2708729235294118,43.371433,-1.1899602175589052,13886.564941725017,0.2628571696969697,133.038
46.395748,91.84534945610164,13662.584149184288,0.2729161647058823,43.801418,108.07494933955013,19638.16736596747,0.2654631393939394,133.04
46.941578,235.4575149572662,12265.326899767024,0.2761269294117647,44.41568,316.546055361307,18187.300699300835,0.2691859393939394,133.042
47.537033,369.76028966589126,7703.416317016439,0.27962960588235297,44.968517,517.151201087803,11875.53193473203,0.27253646666666664,133.044
47.88438,438.72667909868085,1027.1192540793709,0.28167282352941175,45.398502,625.9391329059848,2668.7626107227443,0.2751424363636364,133.046
55.228306,417.347520046622,-5889.761864801712,0.32487238823529413,56.03175,615.6325876456896,-7229.768391608235,0.33958636363636363,133.048
55.426792,314.831977078479,-11599.081585081436,0.3260399529411765,56.754913,474.28612455322616,-15752.708158507994,0.3439691696969697,133.05
55.625275,164.45331825951985,-14689.703962703818,0.3272075,56.935707,258.3200522144539,-21016.983403263246,0.3450648909090909,133.052
55.674896,18.310068648019865,-14726.714871794687,0.3274993882352941,56.995972,36.50672956488131,-21562.199999999837,0.34543013333333333,133.054
55.674896,-64.2317712898199,-10280.481305361147,0.3274993882352941,57.176762,-87.1636453768433,-15383.003916083748,0.3465258303030303,133.056
55.823761,19.698079020981254,-64.77594405576019,0.32837506470588235,57.237026,32.346696581198785,-477.615664335528,0.3468910666666667,133.058
55.972622,22.3988771950294,92.53501165518901,0.3292507176470588,57.658871,39.26037350427498,455.1373426574901,0.34944770303030304,133.06
56.171108,26.017292773894496,-18.505547785400267,0.3304182823529412,57.839664,42.99710846931009,235.99664335681518,0.35054341818181817,133.062
56.121487,22.287078710180367,-120.29482517465658,0.33012639411764705,57.96019,41.73281604506815,-84.2839160837757,0.35127387878787875,133.064
56.319969,18.971296425797846,-263.72111888099244,0.33129393529411766,58.140984,40.56452334887513,-297.8105361303824,0.3523696,133.066
56.419212,18.822878438229736,-226.70648018630527,0.3318777176470588,58.321774,35.21472540792752,-247.24055944041902,0.353465296969697,133.068
56.518456,16.87575093240241,69.40214452230794,0.33246150588235296,58.683357,38.01475757575952,101.1406993008568,0.3556567090909091,133.07
56.518456,17.949599378400876,309.9895571097004,0.33246150588235296,58.743618,35.83046670551835,303.42032634049974,0.35602192727272725,133.072
56.716938,15.43386313131441,578.3335198136629,0.3336290470588235,58.924412,29.16664728049909,1208.4268531470516,0.35711764848484845,133.074
56.76656,18.38136460761598,1452.7745454547075,0.3339209411764706,59.044937,34.1595562548581,2295.911888112063,0.357848103030303,133.076
56.816181,26.190803496505623,2262.4484848486245,0.3342128294117647,59.346256,51.37565547785812,3298.8639627041593,0.3596742787878788,133.078
57.064289,44.817110761462686,2461.3978554779933,0.33567228823529416,59.52705,80.12547140637344,4000.8801864803427,0.36077000000000004,133.08
57.21315,61.13006627816776,2540.0459673661135,0.3365479411764706,59.888626,107.31461818181981,3856.4819580420917,0.3629613696969697,133.082
57.560497,79.21838154623254,2600.1898368299953,0.3385911588235294,60.716499,132.90510947941152,3379.022843822986,0.36797878181818183,133.084
58.106331,23.788802486404506,10423.908438228635,0.3418019470588235,61.424042,30.24903593628767,16870.32289044305,0.37226692121212124,133.086
58.701786,104.70372113442318,12589.187505827653,0.34530462352941177,62.19054,161.60860396270596,21106.865734265888,0.3769123636363636,133.088
58.999512,234.13312933178122,10622.847086247235,0.34705595294117647,62.957043,375.7993978632495,17823.8714219116,0.3815578363636364,133.09
59.594963,342.1081005050522,5741.697342657499,0.35055860588235294,63.723549,561.8751956487976,10330.346480186672,0.38620332727272727,133.092
60.190418,391.90837700077816,-106.41967365947494,0.3540612823529412,64.490051,658.8747388500409,744.2049417251619,0.3908487939393939,133.094
66.641167,369.49017715617913,-5843.492587412402,0.3920068647058823,75.53138,624.9517759129772,-9308.262843822653,0.4577659393939394,133.096
