front_shock [mm],front_shock [mm]_vel,front_shock [mm]_acc,front_shock [mm]_norm,rear_shock [mm],rear_shock [mm]_vel,rear_shock [mm]_acc,rear_shock [mm]_norm,t
47.785137,547.6213451437463,-7726.551048950911,0.2810890411764706,43.432861,510.57603597513634,-5684.4045687644575,0.2632294606060606,131.296
48.231728,416.5051259129773,-15087.596643356486,0.28371604705882353,43.555714,398.9302867521377,-13307.349463869334,0.2639740242424243,131.298
48.231728,219.1137200077718,-19751.286526806398,0.28371604705882353,43.617138,212.12049017094103,-17997.302097901975,0.2643462909090909,131.3
48.430214,19.599769891221968,-19876.207459207333,0.2848836117647059,43.617138,17.051320473971487,-18786.06153846143,0.2643462909090909,131.302
48.430214,-91.67179351204209,-13685.71365967355,0.2848836117647059,43.862846,-88.79112428127291,-12912.676363636245,0.2658354303030303,131.304
48.579075,17.675832672884212,-296.1114219112933,0.28575926470588237,44.047123,25.16710372960489,108.81585081598314,0.2669522606060606,131.306
48.777561,22.45477432012558,152.68000000009852,0.2869268294117647,43.985699,26.016568220669058,-17.182377622237254,0.2665799939393939,131.308
48.777561,22.50686732711881,-41.6427972026504,0.2869268294117647,44.2314,23.463039898990985,-160.36531468520116,0.2680690909090909,131.31
48.827183,24.353687917639377,-101.78815850803949,0.28721872352941175,44.2314,18.633009673661434,-34.3599067597861,0.2680690909090909,131.312
49.124908,21.90344087024289,-347.002983682818,0.2889700470588235,44.538532,22.900048484850004,103.10088578100112,0.26993049696969695,131.314
49.124908,19.516759518260983,-226.70834498821932,0.2889700470588235,44.477104,22.451439898991225,337.92335664349594,0.26955820606060604,131.316
49.273773,18.67435069930241,-180.43720279706395,0.28984572352941174,44.59996,22.6400762626281,171.8257342658726,0.2703027878787879,131.318
49.323391,13.11276254856466,-129.54452214440244,0.29013759411764706,44.722813,28.10248418803542,189.00167832179432,0.2710473515151515,131.32
49.373013,11.848163170164298,124.92456876467259,0.29042948823529413,44.968517,30.023507148409067,-177.55188811177504,0.27253646666666664,131.322
49.422634,18.028626379178263,462.67142191153107,0.29072137647058827,44.968517,32.541142463093934,-366.55580419568287,0.27253646666666664,131.324
49.571499,22.42208477078634,222.08466200476323,0.2915970529411765,45.27565,24.27216095571191,-819.0178088576649,0.2743978787878788,131.326
49.62112,27.125924708626144,-4.623030302936968,0.2918889411764706,45.337074,12.803145493397096,-418.09585081570185,0.2747701454545455,131.328
49.819603,15.87345454545607,846.676177156307,0.2930564882352941,45.398502,3.0403317793329734,670.1119813521036,0.2751424363636364,131.33
49.968468,15.115796464647701,1707.2377622379063,0.29393216470588235,45.398502,4.892239160840518,2205.050163170308,0.2751424363636364,131.332
50.067711,26.30072735042927,2345.7194405595583,0.29451594705882356,45.398502,25.79009980575131,2691.878135198287,0.2751424363636364,131.334
50.067711,45.18714623154801,2933.313566433724,0.29451594705882356,45.45993,53.10502544677752,3419.256969697093,0.2755147272727273,131.336
50.067711,68.6983451825962,3002.716923077056,0.29451594705882356,45.828487,76.10047913753101,3694.1677389278957,0.2777484060606061,131.338
50.960888,95.61985473970583,2563.1826573428298,0.29976992941176467,46.442753,100.81416818181992,3213.070303030414,0.28147123030303034,131.34
51.4571,110.00509856254973,1887.6869930071807,0.30268882352941173,47.179867,117.7075874902888,2067.59216783231,0.2859385878787879,131.342
51.90369,116.79093488733702,425.65743589760314,0.3053158235294117,47.364147,119.5720270396281,1048.041025641145,0.2870554363636364,131.344
52.499146,104.21601239316408,-754.1458275056902,0.30881850588235293,48.039837,114.42934339549447,401.2598601399841,0.2911505272727273,131.346
52.995358,87.93201103341232,-1318.6027972026277,0.3117374,48.838379,116.30862175602272,-61.62386946372135,0.2959901757575758,131.348
53.342705,84.2865305749815,-550.583123542976,0.31378061764705883,49.329792,116.94536363636485,19.758601398731116,0.29896843636363635,131.35
53.938156,83.08352397047508,-712.5148717947486,0.3172832705882353,49.759777,118.26585675990816,-88.7801398599986,0.30157440606060604,131.352
54.087021,79.99325637140771,-754.1533799531971,0.3181589470588235,50.427223,108.51673348873464,-493.37603729590774,0.3056195333333333,131.354
54.583233,78.38743989899183,-499.6814918413402,0.3210778411764706,51.090126,107.27011398601633,-21.12792540778173,0.30963712727272724,131.356
54.980202,76.71028263403423,-471.92121212105485,0.32341295294117645,51.451706,114.268355827508,58.094358974492934,0.31182852121212123,131.358
55.526031,73.83203861694028,-629.2262937061678,0.3266237117647059,52.114609,111.60269797979981,-42.75972027958778,0.31584611515151517,131.36
55.674896,72.05075337995481,-564.4530536129205,0.3274993882352941,52.596718,112.01786499611717,-455.87468531456034,0.3187679878787879,131.362
56.022243,64.13341612276758,-948.4614452213173,0.32954260588235296,53.199356,109.6570884226901,-162.95412587394458,0.3224203393939394,131.364
56.419212,58.10730170940337,-439.52997668987155,0.3318777176470588,53.862259,113.39605788655933,-618.0920279718957,0.3264379333333333,131.366
56.716938,57.61957362082546,-166.55701631688498,0.3336290470588235,54.223835,98.5688746309263,-309.0513752911902,0.328629303030303,131.368
56.965046,61.99946270396447,-46.269370629204786,0.33508850588235295,54.886742,98.79593651903826,-50.57296037283595,0.3326469212121212,131.37
57.262772,57.060487024088275,-64.77585081568759,0.33683983529411765,55.188061,97.39112684537872,219.1430303032139,0.33447309696969696,131.372
