front_shock [mm],front_shock [mm]_vel,front_shock [mm]_acc,front_shock [mm]_norm,rear_shock [mm],rear_shock [mm]_vel,rear_shock [mm]_acc,rear_shock [mm]_norm,t
29.028355,10.886189588190462,305.3621445222325,0.1707550294117647,34.39999,17.802458469309215,-128.90200466192255,0.20848478787878788,38.246
29.177217,12.985550932401907,263.722797202885,0.17163068823529412,34.462833,20.561161499611956,292.963822843918,0.20886565454545455,38.248
29.276461,14.90950773115901,365.50759906768144,0.17221447647058824,34.651352,33.38570621600684,990.2166899767835,0.21000819393939396,38.25
29.326082,17.072480186480846,78.65249417258383,0.17250636470588235,34.839878,42.78010120435158,457.0255477856226,0.21115077575757574,38.252
29.326082,14.942242890443481,-18.506200466108567,0.17250636470588235,35.09124,43.04375590520647,105.46582750592643,0.21267418181818182,38.254
29.474945,14.37546111111169,-148.05277389268667,0.17338202941176473,35.279762,36.84508811188903,93.74442890453793,0.2138167393939394,38.256
29.524567,16.05840644910711,-171.18666666659192,0.17367392352941177,35.468285,32.682517909868466,158.20223776234343,0.21495930303030303,38.258
29.673429,13.193779564880515,-32.38489510479485,0.17454958235294116,35.719646,32.138048290598704,550.7743589744714,0.216482703030303,38.26
29.623808,10.257788966589828,111.04037296044771,0.17425769411764705,35.656807,38.55651639471699,708.9799533800615,0.2161018606060606,38.262
29.772673,9.839471717172785,212.82424242434354,0.1751333705882353,35.908169,47.511512004662734,791.0059673660762,0.21762526666666668,38.264
29.772673,14.69936266511371,337.7440559441311,0.1751333705882353,36.285213,56.25898885003994,486.31729603738495,0.21991038181818182,38.266
29.772673,19.50335963481058,180.43776223784516,0.1751333705882353,36.536579,57.15979304584391,445.30256410266884,0.22143381212121213,38.268
29.971157,21.670129992230898,185.06331002340448,0.17630092352941176,36.913624,57.85793648018722,164.0550116550985,0.22371893333333331,38.27
30.12002,19.185197979799,74.02610722620739,0.1771765882352941,37.102146,49.41082377622473,-140.63039627027683,0.22486149090909088,38.272
30.219261,18.942344211345073,189.69622377630367,0.17776035882352942,37.353508,50.08204020979048,-187.49939393929526,0.22638489696969696,38.274
30.268883,16.16250916861003,222.0841025641712,0.17805225294117646,37.479187,52.27926406371472,-76.16904428894122,0.2271465878787879,38.276
30.268883,15.960131507382698,388.6438228439074,0.17805225294117646,37.919075,50.526491841492714,187.5023776224807,0.22981257575757574,38.278
30.417746,23.964286480187525,527.4438228439067,0.17892791764705884,38.107597,54.87220435120514,281.24969696980406,0.2309551333333333,38.28
30.56661,30.352975407926237,504.30750582757537,0.17980358823529413,38.484638,54.77700085470178,175.7816317017423,0.2332402303030303,38.282
30.715473,31.739010489511543,541.3204662005483,0.18067925294117645,38.610325,53.78452742812806,240.3817249418389,0.2340019696969697,38.284
30.913958,-5.555834498833121,4950.542750582825,0.18184681176470588,38.861687,5.465128088579149,5984.242983683111,0.2355253757575758,38.286
31.112442,33.21570182595303,6347.798041958118,0.18301436470588237,39.301571,61.831439510490725,8083.869463869552,0.2381913393939394,38.288
31.162064,102.30737801087867,5690.809603729675,0.1833062588235294,39.490093,148.03289052059125,7148.346293706407,0.23933389696969698,38.29
31.310926,164.12169219114298,3507.0193006993977,0.18418191764705882,39.804298,227.15118892773938,4306.8152913753875,0.2412381696969697,38.292
31.608654,196.17875839160956,504.30657342665654,0.18593325882352943,40.177261,262.754640287491,142.51151515161473,0.2434985515151515,38.294
35.032509,187.13166149961262,-2429.0027039626293,0.20607358235294115,44.59996,247.30344743589905,-3786.8137062936003,0.2703027878787879,38.296
35.032509,141.15407385392484,-4955.165687645596,0.20607358235294115,44.59996,188.45132447552567,-7049.792447552343,0.2703027878787879,38.298
35.032509,71.7597860916868,-6773.449417249318,0.20607358235294115,44.722813,92.60020485625591,-8901.718228438145,0.2710473515151515,38.3
35.032509,2.565936480187247,-6699.423962703862,0.20607358235294115,44.722813,4.387378438230257,-8700.357389277291,0.2710473515151515,38.302
35.032509,-31.04678547008473,-4279.675524475431,0.20607358235294115,44.722813,-38.40705874125774,-5813.3114219113195,0.2710473515151515,38.304
35.181374,11.624623698524488,527.4375757576636,0.2069492588235294,44.845665,13.955744327895218,400.9160839162105,0.27179190909090906,38.306
35.280617,14.335011072262319,476.54545454555773,0.2075330411764706,44.845665,18.05557905983062,171.82265734278917,0.27179190909090906,38.308
35.230995,18.098010295261304,166.5576689977679,0.20724114705882352,45.09137,20.67829094794206,45.818461538583506,0.2732810303030303,38.31
35.330238,17.631453496504264,-32.388065267972706,0.20782492941176473,45.09137,19.053141763793406,-286.37146853133527,0.2732810303030303,38.312
35.479099,15.740332672883255,-92.53622377612919,0.20870058235294117,45.152798,14.320837529139226,-452.4639627038232,0.2736533212121212,38.314
35.578342,17.07246441336531,-106.4149184148082,0.20928436470588235,45.337074,11.163590132091826,-475.3727738926391,0.2747701454545455,38.316
35.677586,16.114355555556358,-286.8552913751846,0.20986815294117647,45.27565,7.0136270396288865,-526.9183216781967,0.2743978787878788,38.318
35.627964,10.169025369076508,-407.1489044288064,0.2095762588235294,45.337074,6.197479564881064,-246.27319347309094,0.2747701454545455,38.32
35.727207,6.1669100621608095,-50.89156177146651,0.21016004117647058,45.337074,2.8732808080821997,-177.5448951047838,0.2747701454545455,38.322
35.826447,7.128869968921151,365.5058275059273,0.21074380588235295,45.398502,-0.0547845376835312,383.7397668998856,0.2751424363636364,38.324
35.826447,8.790618764569729,920.7132867133805,0.21074380588235295,45.398502,3.932895804197301,1025.2030769232006,0.2751424363636364,38.326
35.826447,18.00939514374528,1022.4994871795898,0.21074380588235295,45.398502,9.512309829060996,1305.8508158509503,0.2751424363636364,38.328
35.92569,25.448716860917386,860.5647552448681,0.21132758823529413,45.45993,21.40381744366914,1477.6665734267008,0.2755147272727273,38.33
36.124176,32.66443974359066,892.9484382285227,0.21249515294117646,45.521355,32.64856487956649,1431.8511888113462,0.275887,38.332
36.273037,38.16046231546295,754.1456410257524,0.21337080588235297,45.828487,42.12034036519162,1351.6652680654115,0.2777484060606061,38.334
36.620388,32.13995901320993,1258.4544522145443,0.21541404705882353,46.074192,41.10847824397922,1867.1310955712397,0.27923752727272727,38.336
36.670006,40.30990085470137,966.9737995339165,0.21570591764705882,46.319901,54.832751165502486,1277.2085780887319,0.28072667272727275,38.338
