front_shock [mm],front_shock [mm]_vel,front_shock [mm]_acc,front_shock [mm]_norm,rear_shock [mm],rear_shock [mm]_vel,rear_shock [mm]_acc,rear_shock [mm]_norm,t
40.838181,10.190356487957445,152.6806526807668,0.24022459411764704,54.525154,49.47048500388689,67.4352447553938,0.3304554787878788,109.776
40.887802,10.06315699300825,97.15449883458132,0.24051648235294118,54.766209,46.81097179487335,61.81967365982564,0.3319164181818182,109.778
41.036667,10.346493512044106,-13.888578088481154,0.2413921588235294,55.067528,51.77219654234773,-134.84634032619215,0.333742593939394,109.78
40.937424,10.697280380731343,-106.42172494162514,0.24080837647058823,55.188061,42.479783061384296,252.8540792542226,0.33447309696969696,109.782
41.086288,5.247296930847995,-138.80680652669253,0.24168404705882354,55.429111,45.09714623154832,477.6099766901498,0.335934006060606,109.784
41.036667,5.8294641802645515,-9.254172494074737,0.2413921588235294,55.730431,53.57243756798994,404.5613053614543,0.3377601878787879,109.786
41.135906,8.075356565657387,-64.77230769217567,0.2419759176470588,56.03175,59.411436596738554,129.23487179502627,0.33958636363636363,109.788
41.135906,9.459565578866034,-23.127925407789007,0.2419759176470588,56.03175,61.509236907538366,-191.04484848468564,0.33958636363636363,109.79
41.135906,5.785258780109245,-83.27337995326889,0.2419759176470588,56.754913,47.04275167055266,455.1473193474776,0.3439691696969697,109.792
41.284771,7.803728321679216,-41.63254079241233,0.24285159411764706,56.935707,48.72607700077822,814.7577622378958,0.3450648909090909,109.794
41.284771,5.685140520591574,-134.16904428890848,0.24285159411764706,57.056232,60.87956841492041,528.1901165502713,0.3457953454545455,109.796
41.235149,5.98390306915411,-97.1614918413834,0.2425597,57.237026,69.72718954934112,-117.99580419562699,0.3468910666666667,109.798
41.284771,4.674923620824359,-175.81594405585565,0.24285159411764706,57.417816,68.37865668220809,-859.708251748074,0.34798676363636366,109.8
41.384014,3.7727088189597566,-185.06937062929137,0.24343537647058824,58.382038,69.2238048562566,-713.6199533797844,0.35383053333333336,109.802
41.334393,4.9930050893561315,-78.65454545446482,0.2431434882352941,58.623093,56.613787762239326,-1286.7549650347937,0.3552914727272727,109.804
41.384014,3.165442968144191,-171.18909090897432,0.24343537647058824,58.623093,36.49766942502117,-1427.2309557107728,0.3552914727272727,109.806
41.384014,0.3681936674445865,-235.96335664323487,0.24343537647058824,58.683357,18.310849028750567,-758.5656876455178,0.3556567090909091,109.808
41.384014,-0.1311005438994357,-134.17473193462138,0.24343537647058824,58.803883,19.203923892775606,-13.33426573415636,0.3563871696969697,109.81
41.384014,0.566766666668002,-27.759999999896536,0.24343537647058824,59.044937,40.974391219893505,1192.2462470863647,0.357848103030303,109.812
41.384014,-0.5783333333321821,-69.3999999998814,0.24343537647058824,59.165466,54.7639641802657,822.4180885782189,0.3585785818181818,109.814
41.384014,1.1937117960769683e-12,1.127773430198431e-10,0.24343537647058824,59.466785,52.721224358976315,609.9597202798468,0.3604047575757576,109.816
41.384014,1.1937117960769683e-12,1.127773430198431e-10,0.24343537647058824,59.948895,54.50175470085662,28.9394871796394,0.3633266363636364,109.818
41.384014,1.1937117960769683e-12,1.127773430198431e-10,0.24343537647058824,60.067924,50.62582443667577,-231.0548251746368,0.3640480242424242,109.82
41.384014,-0.5783449883439857,69.40139860150157,0.24343537647058824,60.303768,45.33288811188959,-130.7186946385409,0.3654773818181818,109.822
41.384014,0.5667780885792695,27.760559440674115,0.24343537647058824,60.362732,43.155376884228644,-267.9631701629987,0.3658347393939394,109.824
41.384014,1.0255984459996057,-4.62675990664502,0.24343537647058824,60.893387,45.08456216006391,-66.21463869444415,0.36905083030303026,109.826
41.384014,0.3913467754476301,41.64083916094387,0.24343537647058824,60.893387,16.227811227663437,4220.608205128323,0.36905083030303026,109.828
41.384014,0.5590668220675639,55.521118881228176,0.24343537647058824,61.188194,50.960349106451304,5222.711794871953,0.37083753939393943,109.83
41.433636,1.014031546232502,46.267599067705305,0.2437272705882353,61.541965,107.8695003885025,4486.038414918563,0.37298160606060604,109.832
41.384014,1.4130895881901893,23.133799533919955,0.24343537647058824,61.659885,153.83868352758532,2633.3491841493596,0.37369627272727274,109.834
