front_shock [mm],front_shock [mm]_vel,front_shock [mm]_acc,front_shock [mm]_norm,rear_shock [mm],rear_shock [mm]_vel,rear_shock [mm]_acc,rear_shock [mm]_norm,t
13.29846,61.085643045843426,2447.511328671356,0.07822623529411765,11.663321,31.439157070707466,2497.3822843823064,0.07068679393939394,137.26
13.74505,81.95387987568023,2280.951888111924,0.08085323529411766,11.794618,50.90150951825996,2356.5986946387266,0.07148253333333333,137.262
14.142019,104.02119343434384,1443.5224242424674,0.08318834705882353,11.991562,75.12297797202842,1615.9539393939704,0.07267613333333334,137.264
14.489367,115.10979075369107,-115.66592074587243,0.08523157058823529,12.254154,90.30570664335713,544.770256410301,0.0742676,137.266
14.836715,111.20217602952641,-1096.5227972027496,0.08727479411764706,12.77934,97.99012365967411,-587.6228438228081,0.07745054545454545,137.268
16.275726,94.82179397824453,-1355.6142657342116,0.09573956470588235,13.895357,81.41990710955753,-1199.7231701631317,0.08421428484848485,137.27
16.325348,77.59516258741309,-1425.0144522144092,0.09603145882352943,13.895357,57.670315073815544,-1536.3793006992682,0.08421428484848485,137.272
16.523832,58.62967564102627,-1068.76093240089,0.09719901176470587,13.961005,36.59099957265008,-1364.9899300698926,0.08461215151515152,137.274
16.573454,45.11592785547802,-46.26424242419853,0.09749090588235296,14.0923,25.272208857809346,-483.56130536125966,0.08540787878787878,137.276
16.920801,56.63060225330261,892.9483449883865,0.09953412352941177,14.0923,36.51452832167888,789.6169696970155,0.08540787878787878,137.278
17.466635,90.27421919191957,2419.7497435897894,0.10274491176470588,14.617487,61.38380749805799,2381.0841958042365,0.0885908303030303,137.28
17.813982,100.75363632478678,1952.4552913753378,0.1047881294117647,14.945726,73.56211379176415,2105.638321678365,0.09058015757575757,137.282
18.359814,107.77264957264995,1466.6544522145177,0.10799890588235295,15.273967,80.88951779331825,2032.1836829837248,0.09256949696969698,137.284
19.104132,-3.3274053224544105,14250.1690442891,0.11237724705882353,15.733503,-73.14640749805699,21262.337715617738,0.09535456363636365,137.286
19.401857,112.55933220668271,18992.512634032668,0.11412857058823529,16.061745,94.1939383838386,28495.993566433594,0.09734390909090908,137.288
19.997311,316.66720369075443,17229.749090909132,0.11763124117647059,16.718225,397.9836009324014,26695.974079254127,0.10132257575757576,137.29
20.642385,499.9164094405598,10548.824522144585,0.12142579411764706,17.177763,676.5424221833725,17696.394219114274,0.10410765454545454,137.292
21.237839,595.5498013986019,1901.5668065268692,0.12492846470588236,17.899891,829.1392864413369,4949.320372960452,0.10848418787878789,137.294
31.41017,575.9173094405603,-7208.3617715617,0.18476570588235294,32.389088,812.4029660839169,-8687.650536130448,0.19629750303030305,137.296
31.707895,437.4330990287499,-15425.342191142096,0.1865170294117647,32.828972,630.4488944832955,-20865.337902097806,0.19896346666666667,137.298
31.856758,232.55230209790284,-20274.104055943968,0.18739269411764706,33.080338,336.8549495726506,-27962.884102564,0.20048689696969696,137.3
31.856758,24.571526806527913,-20213.95636363629,0.18739269411764706,33.206017,37.687760062160976,-28747.620792540707,0.20124858787878788,137.302
32.104866,-83.84884137529059,-14041.970909090807,0.18885215294117647,33.457378,-122.06099001553906,-19883.75580419573,0.20277198787878786,137.304
32.303349,32.39252851592926,171.18694638703164,0.19001969999999999,33.708744,45.75615034965108,339.83599067608884,0.2042954181818182,137.306
32.501835,36.15937863247956,393.2634032635033,0.19118726470588235,33.834427,53.568467094018274,703.111515151606,0.2050571333333333,137.308
32.601074,39.81827109557207,27.75580419589096,0.19177102352941175,34.337151,62.406223853924644,216.79421911430472,0.20810394545454544,137.31
32.849182,38.34542136752191,-476.54862470852095,0.19323048235294116,34.462833,60.875396969697704,-181.6385081583976,0.20886565454545455,137.312
32.948421,34.474491103342075,-309.9848951048334,0.19381424117647061,34.839878,53.81737754467878,87.88932400940394,0.21115077575757574,137.314
33.246151,30.87530773115867,-157.30340326331861,0.19556559411764704,35.154079,53.96397808857881,-105.46405594395765,0.21305502424242426,137.316
33.444633,29.21937389277508,-74.01902097893253,0.19673313529411768,35.468285,52.457708236209214,-357.41277389269453,0.21495930303030303,137.318
33.444633,28.42517770007845,-143.42592074584536,0.19673313529411768,35.468285,51.59343333333425,164.06079254087308,0.21495930303030303,137.32
33.494255,27.615582828283948,240.58675990684424,0.19702502941176472,35.78249,49.09352435897512,333.9750116551295,0.21686357575757578,137.322
33.791981,20.92031324786427,1462.0272261073078,0.1987763588235294,36.348057,43.51495268065378,2068.318135198235,0.22029125454545453,137.324
33.990467,30.653711577312492,2882.4195804196643,0.1999439235294118,36.410896,50.45251888111966,4080.178648018744,0.22067209696969697,137.326
34.139332,53.39566367521451,3497.766713286801,0.20081960000000001,36.599419,75.56211724941829,5816.392820512923,0.2218146606060606,137.328
34.238571,74.71113885003939,3835.516083916169,0.20140335882352942,37.102146,113.20099312354398,6831.846620046741,0.22486149090909088,137.33
34.585918,101.93146554001612,3844.7703496504437,0.20344657647058823,37.479187,168.15209479409623,7499.099300699403,0.2271465878787879,137.332
35.528721,130.48000901321,3715.224615384701,0.20899247647058822,38.798843,227.1095049339558,7167.095664335753,0.23514450303030301,137.334
36.273037,152.64381511266583,2734.369137529233,0.21337080588235297,40.115833,264.0727123154635,5443.11011655023,0.24312626060606063,137.336
36.818871,157.13556317016423,1809.0341258742228,0.21658159411764707,41.467213,283.25853686868754,3513.7853613054795,0.25131644242424245,137.338
37.712051,155.63184063714135,717.1310023310907,0.22183559411764708,42.88002,288.50155881895944,1723.7904895105858,0.2598789090909091,137.34
38.456367,152.93288597513663,388.6368298369198,0.22621392352941178,44.292828,280.94343943279114,82.29771561781308,0.26844138181818183,137.342
39.299927,161.39970936286022,471.9187878789089,0.23117604117647056,45.644207,282.4299474747487,-487.89268065254873,0.2766315575757576,137.344
39.945,163.26386025641108,203.57025641037035,0.23497058823529413,47.057014,277.90709452214674,-997.0143589742293,0.28519402424242424,137.346
40.937424,158.5966988345,4.626386946518323,0.24080837647058823,48.469822,267.27986274281454,-1045.0609790208255,0.29375649696969697,137.348
41.632118,158.52148174048284,356.25687645700964,0.24489481176470587,49.821205,259.4856066045081,-997.3665268063887,0.30194669696969695,137.35
42.525299,159.74756305361393,434.9116083917397,0.2501488176470588,51.090126,246.23035994561133,-66.2107226105436,0.30963712727272724,137.352
43.219994,164.30491149961244,425.65827505839115,0.25423525882352943,52.235138,247.4001732711755,476.20979020994855,0.3165765939393939,137.354
44.013931,167.21009891220024,124.9221445222829,0.25890547647058826,53.440411,260.55341647241823,535.4107226109045,0.32388127878787876,137.356
44.907112,171.50331888112066,259.09594405606913,0.2641594823529412,54.826473,273.7548414918439,235.2461538463249,0.33228165454545455,137.358
45.849915,171.37991554001724,-87.90778554768622,0.26970538235294117,56.03175,275.3257293317812,129.651002331193,0.33958636363636363,137.36
46.693474,177.4736108003117,-1073.3882517481215,0.27466749411764707,57.839664,272.409734848487,-254.60354312339769,0.35054341818181817,137.362
47.487411,155.07468916084076,-578.3357575756381,0.2793377117647059,59.105202,262.11928337218524,-561.1772494170873,0.3582133454545454,137.364
48.231728,146.24926934732093,-4.627319347218872,0.28371604705882353,60.185844,254.5662635198156,-765.6704895103103,0.3647626909090909,137.366
49.124908,127.4650081585097,3197.0337529138997,0.2889700470588235,61.306114,220.48920963481157,2973.1606526808246,0.37155220606060607,137.368
49.869225,167.19855439005585,3724.4776689978353,0.2933483823529412,62.780159,258.48860598290787,3351.5029370631237,0.38048581212121213,137.37
50.067711,217.09151048951196,2368.857902098047,0.29451594705882356,64.018356,322.9007252136772,1832.8811188813415,0.3879900363636363,137.372
51.655586,251.94576857032064,-296.11002330988777,0.3038563882352941,65.374474,353.8767674048196,-1652.8945454543355,0.39620893333333335,137.374
52.499146,246.9142531080047,-2618.7054545453175,0.30881850588235293,66.553711,332.1696491841516,-4632.1610256408385,0.4033558242424243,137.376
55.228306,208.53782463092637,-3840.1481585080546,0.32487238823529413,70.379196,275.6869113830627,-6257.098741258582,0.4265405818181818,137.378
55.426792,151.33662307692475,-4464.747412587218,0.3260399529411765,70.72654,210.37156270396406,-6414.233659673431,0.42864569696969695,137.38
55.674896,92.36768846153973,-4136.250069929913,0.3274993882352941,70.958099,145.26226569541734,-5526.178275058097,0.43004908484848486,137.382
55.724518,79.19321289821471,-1554.5629836828302,0.3277912823529412,71.247543,107.20002377622495,-3310.284755244531,0.43180329090909086,137.384
56.319969,91.36720023310193,680.1231701633005,0.33129393529411766,72.115883,113.6030158508172,-217.17538461518416,0.43706595757575756,137.386
57.21315,150.9587715229237,3428.3734265735693,0.3365479411764706,73.100014,188.8139769619287,3643.4105361307666,0.4430303878787879,137.388
58.007088,168.96821048951188,2151.4116550117615,0.3412181647058824,74.026245,207.1098763791781,2142.8758974361117,0.4486439090909091,137.39
58.850647,171.8213834498847,633.8563170164853,0.34618027647058824,75.068268,205.2387233877247,453.41240093259694,0.4549592,137.392
59.644585,158.8358339160858,-795.7858275056569,0.3508505,76.110283,190.82724417249665,-594.0455011652593,0.46127444242424237,137.394
60.438522,148.29662665112892,-1184.431421911264,0.35552071764705884,77.094398,182.98389817404973,-755.4270396268403,0.4672387757575757,137.396
61.133221,58.05515590520838,8924.865547785685,0.35960718235294115,77.84697,81.79181542346805,10777.609696969928,0.47179981818181815,137.398
61.827915,137.2080649184162,12501.281491841688,0.3636936176470588,78.715317,180.68968671328844,14363.50508158531,0.47706252727272724,137.4
62.472988,282.71513850039037,11127.155617715762,0.36748816470588236,79.583664,351.00137855478033,12325.42498834525,0.48232523636363633,137.402
63.118065,413.46693236208444,6218.249603729761,0.37128273529411765,80.555992,497.4216430458448,6462.521212121392,0.48821813333333336,137.404
63.763138,475.15589393939626,-328.49668997651315,0.3750772823529412,81.406296,560.0014253302268,-1369.8761771559439,0.4933714909090909,137.406
71.553658,447.8758756021781,-7305.52195804174,0.4209038705882353,90.469299,514.9907183760713,-9484.947412587186,0.5482987818181818,137.408
