sample_id,timestamp,i2c_stringpot_raw [counts],i2c_stringpot [mm],mark
57,00:50:30.207,2635.000000,-16.595638,0
58,00:50:30.209,2667.000000,-16.986988,0
59,00:50:30.211,2666.000000,-16.974758,0
60,00:50:30.213,2628.000000,-16.510031,0
61,00:50:30.215,2555.000000,-15.617266,0
62,00:50:30.217,2437.000000,-14.174167,0
63,00:50:30.219,2290.000000,-12.376409,0
64,00:50:30.221,2106.000000,-10.126152,0
65,00:50:30.223,1879.000000,-7.350021,0
66,00:50:30.225,1640.000000,-4.427134,0
67,00:50:30.227,1369.000000,-1.112898,0
68,00:50:30.229,1040.000000,2.910657,0
69,00:50:30.231,712.000000,6.921983,0
70,00:50:30.233,336.000000,11.520332,0
71,00:50:30.235,4059.000000,16.081993,0
72,00:50:30.237,3690.000000,20.594734,0
73,00:50:30.239,3276.000000,25.657810,0
74,00:50:30.241,2890.000000,30.378456,0
75,00:50:30.243,2529.000000,34.793362,0
76,00:50:30.245,2142.000000,39.526237,0
77,00:50:30.247,1791.000000,43.818844,0
78,00:50:30.249,1435.000000,48.172600,0
79,00:50:30.251,1108.000000,52.171696,0
80,00:50:30.253,806.000000,55.865051,0
81,00:50:30.255,524.000000,59.313812,0
82,00:50:30.257,289.000000,62.187782,0
83,00:50:30.259,179.000000,63.533043,0
84,00:50:30.261,4034.000000,66.480392,0
85,00:50:30.263,3941.000000,67.617744,0
86,00:50:30.265,3895.000000,68.180313,0
87,00:50:30.267,3898.000000,68.143623,0
88,00:50:30.269,3952.000000,67.483223,0
89,00:50:30.271,4065.000000,66.101273,0
90,00:50:30.273,128.000000,64.156754,0
91,00:50:30.275,336.000000,61.612988,0
92,00:50:30.277,594.000000,58.457737,0
93,00:50:30.279,861.000000,55.192421,0
94,00:50:30.281,1160.000000,51.535755,0
95,00:50:30.283,1508.000000,47.279835,0
96,00:50:30.285,1849.000000,43.109524,0
97,00:50:30.287,2218.000000,38.596783,0
98,00:50:30.289,2607.000000,33.839447,0
99,00:50:30.291,2963.000000,29.485691,0
100,00:50:30.293,3343.000000,24.838425,0
101,00:50:30.295,3573.000000,22.025604,0
102,00:50:30.297,22.000000,15.360443,0
103,00:50:30.299,251.000000,12.559853,0
104,00:50:30.301,767.000000,6.249352,0
105,00:50:30.303,1086.000000,2.348093,0
106,00:50:30.305,1404.000000,-1.540936,0
107,00:50:30.307,1668.000000,-4.769565,0
108,00:50:30.309,1910.000000,-7.729140,0
109,00:50:30.311,2139.000000,-10.529731,0
110,00:50:30.313,2319.000000,-12.731069,0
111,00:50:30.315,2469.000000,-14.565516,0
112,00:50:30.317,2569.000000,-15.788481,0
113,00:50:30.319,2633.000000,-16.571178,0
114,00:50:30.321,2666.000000,-16.974758,0
115,00:50:30.323,2665.000000,-16.962528,0
116,00:50:30.325,2629.000000,-16.522261,0
117,00:50:30.327,2553.000000,-15.592807,0
118,00:50:30.329,2443.000000,-14.247545,0
119,00:50:30.331,2286.000000,-12.327490,0
120,00:50:30.333,2101.000000,-10.065004,0
121,00:50:30.335,1890.000000,-7.484547,0
122,00:50:30.337,1636.000000,-4.378216,0
123,00:50:30.339,1496.000000,-2.666064,0
124,00:50:30.341,1056.000000,2.714983,0
125,00:50:30.343,708.000000,6.970902,0
126,00:50:30.345,356.000000,11.275740,0
127,00:50:30.347,4080.000000,15.825171,0
128,00:50:30.349,3686.000000,20.643654,0
129,00:50:30.351,3297.000000,25.400988,0
130,00:50:30.353,2886.000000,30.427376,0
131,00:50:30.355,2524.000000,34.854507,0
132,00:50:30.357,2161.000000,39.293873,0
133,00:50:30.359,1786.000000,43.879993,0
134,00:50:30.361,1454.000000,47.940239,0
135,00:50:30.363,1126.000000,51.951565,0
136,00:50:30.365,803.000000,55.901741,0
137,00:50:30.367,539.000000,59.130371,0
138,00:50:30.369,302.000000,62.028797,0
139,00:50:30.371,93.000000,64.584793,0
140,00:50:30.373,4042.000000,66.382553,0
141,00:50:30.375,3978.000000,67.165253,0
142,00:50:30.377,3894.000000,68.192543,0
143,00:50:30.379,3895.000000,68.180313,0
144,00:50:30.381,3952.000000,67.483223,0
145,00:50:30.383,4055.000000,66.223564,0
146,00:50:30.385,115.000000,64.315742,0
147,00:50:30.387,334.000000,61.637447,0
148,00:50:30.389,575.000000,58.690102,0
149,00:50:30.391,859.000000,55.216881,0
150,00:50:30.393,1159.000000,51.547985,0
151,00:50:30.395,1485.000000,47.561119,0
152,00:50:30.397,1849.000000,43.109524,0
153,00:50:30.399,2216.000000,38.621243,0
154,00:50:30.401,2583.000000,34.132961,0
155,00:50:30.403,2963.000000,29.485691,0
156,00:50:30.405,3342.000000,24.850655,0
157,00:50:30.407,3548.000000,22.331345,0
158,00:50:30.409,22.000000,15.360443,0
159,00:50:30.411,402.000000,10.713176,0
160,00:50:30.413,768.000000,6.237123,0
161,00:50:30.415,1087.000000,2.335864,0
162,00:50:30.417,1387.000000,-1.333032,0
163,00:50:30.419,1670.000000,-4.794024,0
164,00:50:30.421,1912.000000,-7.753600,0
165,00:50:30.423,2127.000000,-10.382975,0
166,00:50:30.425,2320.000000,-12.743298,0
167,00:50:30.427,2461.000000,-14.467679,0
168,00:50:30.429,2563.000000,-15.715103,0
169,00:50:30.431,2633.000000,-16.571178,0
170,00:50:30.433,2666.000000,-16.974758,0
171,00:50:30.435,2665.000000,-16.962528,0
172,00:50:30.437,2629.000000,-16.522261,0
173,00:50:30.439,2595.000000,-16.106453,0
174,00:50:30.441,2443.000000,-14.247545,0
175,00:50:30.443,2297.000000,-12.462016,0
176,00:50:30.445,2115.000000,-10.236219,0
177,00:50:30.447,1890.000000,-7.484547,0
178,00:50:30.449,1652.000000,-4.573890,0
179,00:50:30.451,1364.000000,-1.051750,0
180,00:50:30.453,1056.000000,2.714983,0
181,00:50:30.455,884.000000,4.818483,0
182,00:50:30.457,380.000000,10.982228,0
183,00:50:30.459,4080.000000,15.825171,0
184,00:50:30.461,3710.000000,20.350142,0
185,00:50:30.463,3298.000000,25.388758,0
186,00:50:30.465,2911.000000,30.121634,0
187,00:50:30.467,2691.000000,32.812157,0
188,00:50:30.469,2163.000000,39.269413,0
189,00:50:30.471,1810.000000,43.586483,0
190,00:50:30.473,1476.000000,47.671185,0
191,00:50:30.475,1127.000000,51.939335,0
192,00:50:30.477,822.000000,55.669376,0
193,00:50:30.479,659.000000,57.662811,0
194,00:50:30.481,302.000000,62.028797,0
195,00:50:30.483,104.000000,64.450272,0
196,00:50:30.485,4041.000000,66.394783,0
197,00:50:30.487,3945.000000,67.568832,0
198,00:50:30.489,3896.000000,68.168083,0
199,00:50:30.491,3895.000000,68.180313,0
200,00:50:30.493,3947.000000,67.544373,0
201,00:50:30.495,4056.000000,66.211334,0
202,00:50:30.497,115.000000,64.315742,0
203,00:50:30.499,320.000000,61.808662,0
204,00:50:30.501,576.000000,58.677872,0
205,00:50:30.503,841.000000,55.437016,0
206,00:50:30.505,995.000000,53.553646,0
207,00:50:30.507,1485.000000,47.561119,0
208,00:50:30.509,1825.000000,43.403038,0
209,00:50:30.511,2216.000000,38.621243,0
210,00:50:30.513,2582.000000,34.145191,0
211,00:50:30.515,2938.000000,29.791433,0
212,00:50:30.517,3343.000000,24.838425,0
213,00:50:30.519,3724.000000,20.178926,0
214,00:50:30.521,4094.000000,15.653955,0
215,00:50:30.523,402.000000,10.713176,0
216,00:50:30.525,746.000000,6.506175,0
217,00:50:30.527,1067.000000,2.580457,0
218,00:50:30.529,1249.000000,0.354660,0
219,00:50:30.531,1654.000000,-4.598349,0
220,00:50:30.533,1912.000000,-7.753600,0
221,00:50:30.535,2127.000000,-10.382975,0
222,00:50:30.537,2310.000000,-12.621001,0
223,00:50:30.539,2463.000000,-14.492138,0
224,00:50:30.541,2522.000000,-15.213688,0
225,00:50:30.543,2630.000000,-16.534491,0
226,00:50:30.545,2666.000000,-16.974758,0
227,00:50:30.547,2666.000000,-16.974758,0
228,00:50:30.549,2627.000000,-16.497801,0
229,00:50:30.551,2556.000000,-15.629496,0
230,00:50:30.553,2448.000000,-14.308693,0
231,00:50:30.555,2292.000000,-12.400867,0
232,00:50:30.557,2109.000000,-10.162841,0
233,00:50:30.559,1897.000000,-7.570155,0
234,00:50:30.561,1758.000000,-5.870233,0
235,00:50:30.563,1373.000000,-1.161817,0
236,00:50:30.565,1044.000000,2.861739,0
237,00:50:30.567,717.000000,6.860835,0
238,00:50:30.569,366.000000,11.153443,0
239,00:50:30.571,4065.000000,16.008615,0
240,00:50:30.573,3867.000000,18.430086,0
241,00:50:30.575,3308.000000,25.266462,0
242,00:50:30.577,3073.000000,28.140430,0
243,00:50:30.579,2534.000000,34.732212,0
244,00:50:30.581,2172.000000,39.159348,0
245,00:50:30.583,1795.000000,43.769924,0
246,00:50:30.585,1462.000000,47.842400,0
247,00:50:30.587,1113.000000,52.110550,0
248,00:50:30.589,809.000000,55.828362,0
249,00:50:30.591,544.000000,59.069221,0
250,00:50:30.593,291.000000,62.163322,0
251,00:50:30.595,96.000000,64.548103,0
252,00:50:30.597,4044.000000,66.358093,0
253,00:50:30.599,3942.000000,67.605522,0
254,00:50:30.601,3910.000000,67.996864,0
255,00:50:30.603,3895.000000,68.180313,0
256,00:50:30.605,3950.000000,67.507683,0
257,00:50:30.607,4052.000000,66.260254,0
258,00:50:30.609,122.000000,64.230133,0
259,00:50:30.611,328.000000,61.710827,0
260,00:50:30.613,568.000000,58.775711,0
261,00:50:30.615,851.000000,55.314716,0
262,00:50:30.617,1006.000000,53.419121,0
263,00:50:30.619,1474.000000,47.695644,0
264,00:50:30.621,1675.000000,45.237484,0
265,00:50:30.623,2204.000000,38.767998,0
266,00:50:30.625,2594.000000,33.998432,0
267,00:50:30.627,2950.000000,29.644678,0
268,00:50:30.629,3328.000000,25.021870,0
269,00:50:30.631,3734.000000,20.056629,0
270,00:50:30.633,9.000000,15.519429,0
271,00:50:30.635,387.000000,10.896621,0
272,00:50:30.637,600.000000,8.291704,0
273,00:50:30.639,1075.000000,2.482620,0
274,00:50:30.641,1395.000000,-1.430869,0
275,00:50:30.643,1660.000000,-4.671727,0
276,00:50:30.645,1902.000000,-7.631303,0
277,00:50:30.647,2132.000000,-10.444123,0
278,00:50:30.649,2314.000000,-12.669920,0
279,00:50:30.651,2457.000000,-14.418760,0
280,00:50:30.653,2566.000000,-15.751792,0
281,00:50:30.655,2631.000000,-16.546721,0
282,00:50:30.657,2665.000000,-16.962528,0
283,00:50:30.659,2666.000000,-16.974758,0
284,00:50:30.661,2631.000000,-16.546721,0
285,00:50:30.663,2556.000000,-15.629496,0
286,00:50:30.665,2448.000000,-14.308693,0
287,00:50:30.667,2303.000000,-12.535394,0
288,00:50:30.669,2108.000000,-10.150612,0
289,00:50:30.671,1897.000000,-7.570155,0
290,00:50:30.673,1660.000000,-4.671727,0
291,00:50:30.675,1373.000000,-1.161817,0
292,00:50:30.677,1065.000000,2.604916,0
293,00:50:30.679,739.000000,6.591783,0
294,00:50:30.681,366.000000,11.153443,0
295,00:50:30.683,4090.000000,15.702873,0
296,00:50:30.685,3695.000000,20.533587,0
297,00:50:30.687,3309.000000,25.254232,0
298,00:50:30.689,2921.000000,29.999338,0
299,00:50:30.691,2534.000000,34.732212,0
300,00:50:30.693,2172.000000,39.159348,0
301,00:50:30.695,1819.000000,43.476414,0
302,00:50:30.697,1463.000000,47.830170,0
303,00:50:30.699,1135.000000,51.841496,0
304,00:50:30.701,810.000000,55.816135,0
305,00:50:30.703,545.000000,59.056992,0
306,00:50:30.705,308.000000,61.955418,0
307,00:50:30.707,98.000000,64.523643,0
308,00:50:30.709,4045.000000,66.345863,0
309,00:50:30.711,3947.000000,67.544373,0
310,00:50:30.713,3895.000000,68.180313,0
311,00:50:30.715,3895.000000,68.180313,0
312,00:50:30.717,3916.000000,67.923492,0
313,00:50:30.719,4053.000000,66.248024,0
314,00:50:30.721,110.000000,64.376892,0
315,00:50:30.723,313.000000,61.894272,0
316,00:50:30.725,568.000000,58.775711,0
317,00:50:30.727,832.000000,55.547081,0
318,00:50:30.729,1149.000000,51.670280,0
319,00:50:30.731,1474.000000,47.695644,0
320,00:50:30.733,1652.000000,45.518764,0
321,00:50:30.735,2204.000000,38.767998,0
322,00:50:30.737,2570.000000,34.291946,0
323,00:50:30.739,2925.000000,29.950418,0
324,00:50:30.741,3329.000000,25.009640,0
325,00:50:30.743,3710.000000,20.350142,0
326,00:50:30.745,9.000000,15.519429,0
327,00:50:30.747,389.000000,10.872161,0
328,00:50:30.749,734.000000,6.652931,0
329,00:50:30.751,1074.000000,2.494849,0
330,00:50:30.753,1238.000000,0.489186,0
331,00:50:30.755,1643.000000,-4.463823,0
332,00:50:30.757,1902.000000,-7.631303,0
333,00:50:30.759,2119.000000,-10.285138,0
334,00:50:30.761,2314.000000,-12.669920,0
335,00:50:30.763,2457.000000,-14.418760,0
336,00:50:30.765,2560.000000,-15.678414,0
337,00:50:30.767,2632.000000,-16.558949,0
338,00:50:30.769,2665.000000,-16.962528,0
339,00:50:30.771,2666.000000,-16.974758,0
340,00:50:30.773,2631.000000,-16.546721,0
341,00:50:30.775,2561.000000,-15.690644,0
342,00:50:30.777,2448.000000,-14.308693,0
343,00:50:30.779,2304.000000,-12.547624,0
344,00:50:30.781,2120.000000,-10.297367,0
345,00:50:30.783,1898.000000,-7.582385,0
346,00:50:30.785,1660.000000,-4.671727,0
347,00:50:30.787,1393.000000,-1.406410,0
348,00:50:30.789,1067.000000,2.580457,0
349,00:50:30.791,740.000000,6.579553,0
350,00:50:30.793,391.000000,10.847702,0
351,00:50:30.795,4091.000000,15.690644,0
352,00:50:30.797,3721.000000,20.215616,0
353,00:50:30.799,3310.000000,25.242002,0
354,00:50:30.801,2923.000000,29.974878,0
355,00:50:30.803,2559.000000,34.426472,0
356,00:50:30.805,2173.000000,39.147118,0
357,00:50:30.807,1819.000000,43.476414,0
358,00:50:30.809,1486.000000,47.548889,0
359,00:50:30.811,1136.000000,51.829266,0
360,00:50:30.813,831.000000,55.559311,0
361,00:50:30.815,563.000000,58.836857,0
362,00:50:30.817,308.000000,61.955418,0
363,00:50:30.819,109.000000,64.389122,0
364,00:50:30.821,4045.000000,66.345863,0
365,00:50:30.823,3948.000000,67.532143,0
366,00:50:30.825,3896.000000,68.168083,0
367,00:50:30.827,3895.000000,68.180313,0
368,00:50:30.829,3945.000000,67.568832,0
369,00:50:30.831,4042.000000,66.382553,0
370,00:50:30.833,30.000000,65.355263,0
371,00:50:30.835,312.000000,61.906502,0
372,00:50:30.837,567.000000,58.787937,0
373,00:50:30.839,831.000000,55.559311,0
374,00:50:30.841,1127.000000,51.939335,0
375,00:50:30.843,1473.000000,47.707874,0
376,00:50:30.845,1812.000000,43.562023,0
377,00:50:30.847,2177.000000,39.098198,0
378,00:50:30.849,2569.000000,34.304176,0
379,00:50:30.851,2925.000000,29.950418,0
380,00:50:30.853,3328.000000,25.021870,0
381,00:50:30.855,3710.000000,20.350142,0
382,00:50:30.857,4080.000000,15.825171,0
383,00:50:30.859,389.000000,10.872161,0
384,00:50:30.861,735.000000,6.640701,0
385,00:50:30.863,1056.000000,2.714983,0
386,00:50:30.865,1378.000000,-1.222965,0
387,00:50:30.867,1647.000000,-4.512742,0
388,00:50:30.869,1905.000000,-7.667992,0
389,00:50:30.871,2123.000000,-10.334056,0
390,00:50:30.873,2306.000000,-12.572083,0
391,00:50:30.875,2459.000000,-14.443219,0
392,00:50:30.877,2561.000000,-15.690644,0
393,00:50:30.879,2628.000000,-16.510031,0
394,00:50:30.881,2665.000000,-16.962528,0
395,00:50:30.883,2666.000000,-16.974758,0
396,00:50:30.885,2633.000000,-16.571178,0
397,00:50:30.887,2559.000000,-15.666184,0
398,00:50:30.889,2452.000000,-14.357612,0
399,00:50:30.891,2298.000000,-12.474245,0
400,00:50:30.893,2113.000000,-10.211760,0
401,00:50:30.895,1904.000000,-7.655762,0
402,00:50:30.897,1651.000000,-4.561660,0
403,00:50:30.899,1381.000000,-1.259654,0
404,00:50:30.901,1074.000000,2.494849,0
405,00:50:30.903,726.000000,6.750768,0
406,00:50:30.905,376.000000,11.031146,0
407,00:50:30.907,4.000000,15.580577,0
408,00:50:30.909,3705.000000,20.411289,0
409,00:50:30.911,3318.000000,25.144165,0
410,00:50:30.913,3083.000000,28.018133,0
411,00:50:30.915,2543.000000,34.622147,0
412,00:50:30.917,2352.000000,36.958008,0
413,00:50:30.919,1805.000000,43.647629,0
414,00:50:30.921,1471.000000,47.732334,0
415,00:50:30.923,1143.000000,51.743660,0
416,00:50:30.925,818.000000,55.718296,0
417,00:50:30.927,552.000000,58.971382,0
418,00:50:30.929,314.000000,61.882042,0
419,00:50:30.931,103.000000,64.462502,0
420,00:50:30.933,17.000000,65.514244,0
421,00:50:30.935,3945.000000,67.568832,0
422,00:50:30.937,3913.000000,67.960175,0
423,00:50:30.939,3894.000000,68.192543,0
424,00:50:30.941,3947.000000,67.544373,0
425,00:50:30.943,4048.000000,66.309174,0
426,00:50:30.945,102.000000,64.474724,0
427,00:50:30.947,318.000000,61.833122,0
428,00:50:30.949,557.000000,58.910236,0
429,00:50:30.951,820.000000,55.693836,0
430,00:50:30.953,1135.000000,51.841496,0
431,00:50:30.955,1458.000000,47.891319,0
432,00:50:30.957,1820.000000,43.464184,0
433,00:50:30.959,2186.000000,38.988132,0
434,00:50:30.961,2554.000000,34.487621,0
435,00:50:30.963,2932.000000,29.864811,0
436,00:50:30.965,3131.000000,27.431110,0
437,00:50:30.967,3693.000000,20.558046,0
438,00:50:30.969,4088.000000,15.727333,0
439,00:50:30.971,371.000000,11.092295,0
440,00:50:30.973,741.000000,6.567323,0
441,00:50:30.975,1061.000000,2.653835,0
442,00:50:30.977,1362.000000,-1.027291,0
443,00:50:30.979,1650.000000,-4.549431,0
444,00:50:30.981,1892.000000,-7.509007,0
445,00:50:30.983,2110.000000,-10.175071,0
446,00:50:30.985,2307.000000,-12.584312,0
447,00:50:30.987,2451.000000,-14.345383,0
448,00:50:30.989,2563.000000,-15.715103,0
449,00:50:30.991,2630.000000,-16.534491,0
450,00:50:30.993,2652.000000,-16.803543,0
451,00:50:30.995,2667.000000,-16.986988,0
452,00:50:30.997,2633.000000,-16.571178,0
453,00:50:30.999,2565.000000,-15.739563,0
454,00:50:31.001,2507.000000,-15.030243,0
455,00:50:31.003,2310.000000,-12.621001,0
456,00:50:31.005,2203.000000,-11.312428,0
457,00:50:31.007,1905.000000,-7.667992,0
458,00:50:31.009,1669.000000,-4.781794,0
459,00:50:31.011,1384.000000,-1.296343,0
460,00:50:31.013,1078.000000,2.445930,0
461,00:50:31.015,752.000000,6.432797,0
462,00:50:31.017,380.000000,10.982228,0
463,00:50:31.019,9.000000,15.519429,0
464,00:50:31.021,3734.000000,20.056629,0
465,00:50:31.023,3324.000000,25.070787,0
466,00:50:31.025,2937.000000,29.803663,0
467,00:50:31.027,2572.000000,34.267487,0
468,00:50:31.029,2186.000000,38.988132,0
469,00:50:31.031,1831.000000,43.329659,0
470,00:50:31.033,1475.000000,47.683414,0
471,00:50:31.035,1147.000000,51.694740,0
472,00:50:31.037,840.000000,55.449245,0
473,00:50:31.039,554.000000,58.946926,0
474,00:50:31.041,315.000000,61.869812,0
475,00:50:31.043,115.000000,64.315742,0
476,00:50:31.045,18.000000,65.502022,0
477,00:50:31.047,3950.000000,67.507683,0
478,00:50:31.049,3895.000000,68.180313,0
479,00:50:31.051,3894.000000,68.192543,0
480,00:50:31.053,3942.000000,67.605522,0
481,00:50:31.055,4046.000000,66.333633,0
482,00:50:31.057,101.000000,64.486954,0
483,00:50:31.059,302.000000,62.028797,0
484,00:50:31.061,556.000000,58.922466,0
485,00:50:31.063,819.000000,55.706066,0
486,00:50:31.065,991.000000,53.602566,0
487,00:50:31.067,1459.000000,47.879089,0
488,00:50:31.069,1797.000000,43.745468,0
489,00:50:31.071,2187.000000,38.975903,0
490,00:50:31.073,2386.000000,36.542202,0
491,00:50:31.075,2909.000000,30.146093,0
492,00:50:31.077,3311.000000,25.229773,0
493,00:50:31.079,3692.000000,20.570276,0
494,00:50:31.081,4063.000000,16.033073,0
495,00:50:31.083,371.000000,11.092295,0
496,00:50:31.085,719.000000,6.836376,0
497,00:50:31.087,1041.000000,2.898428,0
498,00:50:31.089,1362.000000,-1.027291,0
499,00:50:31.091,1633.000000,-4.341527,0
500,00:50:31.093,1908.000000,-7.704681,0
501,00:50:31.095,2110.000000,-10.175071,0
502,00:50:31.097,2296.000000,-12.449786,0
503,00:50:31.099,2452.000000,-14.357612,0
504,00:50:31.101,2555.000000,-15.617266,0
505,00:50:31.103,2629.000000,-16.522261,0
506,00:50:31.105,2664.000000,-16.950298,0
507,00:50:31.107,2668.000000,-16.999216,0
508,00:50:31.109,2636.000000,-16.607868,0
509,00:50:31.111,2600.000000,-16.167601,0
510,00:50:31.113,2460.000000,-14.455449,0
511,00:50:31.115,2330.000000,-12.865594,0
512,00:50:31.117,2153.000000,-10.700946,0
513,00:50:31.119,1934.000000,-8.022652,0
514,00:50:31.121,1701.000000,-5.173143,0
515,00:50:31.123,1439.000000,-1.968974,0
516,00:50:31.125,1119.000000,1.944515,0
517,00:50:31.127,796.000000,5.894692,0
518,00:50:31.129,427.000000,10.407434,0
519,00:50:31.131,58.000000,14.920176,0
520,00:50:31.133,3758.000000,19.763119,0
521,00:50:31.135,3349.000000,24.765045,0
522,00:50:31.137,2935.000000,29.828123,0
523,00:50:31.139,2571.000000,34.279716,0
524,00:50:31.141,2210.000000,38.694622,0
525,00:50:31.143,1831.000000,43.329659,0
526,00:50:31.145,1497.000000,47.414364,0
527,00:50:31.147,1147.000000,51.694740,0
528,00:50:31.149,841.000000,55.437016,0
529,00:50:31.151,572.000000,58.726791,0
530,00:50:31.153,317.000000,61.845352,0
531,00:50:31.155,116.000000,64.303513,0
532,00:50:31.157,4058.000000,66.186882,0
533,00:50:31.159,3951.000000,67.495453,0
534,00:50:31.161,3897.000000,68.155853,0
535,00:50:31.163,3892.000000,68.217003,0
536,00:50:31.165,3941.000000,67.617744,0
537,00:50:31.167,4038.000000,66.431473,0
538,00:50:31.169,101.000000,64.486954,0
539,00:50:31.171,302.000000,62.028797,0
540,00:50:31.173,539.000000,59.130371,0
541,00:50:31.175,819.000000,55.706066,0
542,00:50:31.177,1114.000000,52.098320,0
543,00:50:31.179,1437.000000,48.148140,0
544,00:50:31.181,1798.000000,43.733238,0
545,00:50:31.183,2163.000000,39.269413,0
546,00:50:31.185,2556.000000,34.463161,0
547,00:50:31.187,2911.000000,30.121634,0
548,00:50:31.189,3288.000000,25.511055,0
549,00:50:31.191,3697.000000,20.509127,0
550,00:50:31.193,4068.000000,15.971926,0
551,00:50:31.195,351.000000,11.336887,0
552,00:50:31.197,723.000000,6.787457,0
553,00:50:31.199,1045.000000,2.849509,0
554,00:50:31.201,1348.000000,-0.856076,0
555,00:50:31.203,1638.000000,-4.402675,0
556,00:50:31.205,1882.000000,-7.386710,0
557,00:50:31.207,2115.000000,-10.236219,0
558,00:50:31.209,2302.000000,-12.523164,0
559,00:50:31.211,2447.000000,-14.296464,0
560,00:50:31.213,2560.000000,-15.678414,0
561,00:50:31.215,2628.000000,-16.510031,0
562,00:50:31.217,2664.000000,-16.950298,0
563,00:50:31.219,2668.000000,-16.999216,0
564,00:50:31.221,2635.000000,-16.595638,0
565,00:50:31.223,2563.000000,-15.715103,0
566,00:50:31.225,2457.000000,-14.418760,0
567,00:50:31.227,2315.000000,-12.682150,0
568,00:50:31.229,2120.000000,-10.297367,0
569,00:50:31.231,1911.000000,-7.741370,0
570,00:50:31.233,1676.000000,-4.867402,0
571,00:50:31.235,1391.000000,-1.381951,0
572,00:50:31.237,1086.000000,2.348093,0
573,00:50:31.239,761.000000,6.322730,0
574,00:50:31.241,389.000000,10.872161,0
575,00:50:31.243,17.000000,15.421592,0
576,00:50:31.245,3719.000000,20.240074,0
577,00:50:31.247,3334.000000,24.948490,0
578,00:50:31.249,2947.000000,29.681366,0
579,00:50:31.251,2558.000000,34.438702,0
580,00:50:31.253,2197.000000,38.853607,0
581,00:50:31.255,1842.000000,43.195133,0
582,00:50:31.257,1486.000000,47.548889,0
583,00:50:31.259,1158.000000,51.560215,0
584,00:50:31.261,851.000000,55.314716,0
585,00:50:31.263,564.000000,58.824627,0
586,00:50:31.265,325.000000,61.747517,0
587,00:50:31.267,111.000000,64.364662,0
588,00:50:31.269,4055.000000,66.223564,0
589,00:50:31.271,3954.000000,67.458763,0
590,00:50:31.273,3897.000000,68.155853,0
591,00:50:31.275,3893.000000,68.204773,0
592,00:50:31.277,3938.000000,67.654434,0
593,00:50:31.279,4040.000000,66.407013,0
594,00:50:31.281,93.000000,64.584793,0
595,00:50:31.283,292.000000,62.151093,0
596,00:50:31.285,544.000000,59.069221,0
597,00:50:31.287,806.000000,55.865051,0
598,00:50:31.289,1119.000000,52.037170,0
599,00:50:31.291,1442.000000,48.086994,0
600,00:50:31.293,1780.000000,43.953369,0
601,00:50:31.295,2168.000000,39.208267,0
602,00:50:31.297,2537.000000,34.695522,0
